"","predict","y.lower","y.upper"
"H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr8:7524649-12091854",5374495,242054747.641238,Inf
"H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr9:10000-39663686",46484556,507213.995571124,7257436.91023435
"H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:148734147-148954460",903310.3125,5276693.02361503,96872775.0298576
"H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:149509645-205922707",82925232,100988.984207151,Inf
"H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr8:7524649-12091854",5337962.5,153462437.235319,Inf
"H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr9:10000-39663686",143410448,304798.786327365,7359114.65666208
"H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:148734147-148954460",795655.5625,8152365.07462122,Inf
"H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:149509645-205922707",270262336,155463.5501442,Inf
"H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr8:7524649-12091854",13018323,134835.457955476,2481294.94981945
"H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr9:10000-39663686",28101642,208403.32909775,2624291.21985634
"H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr1:148734147-148954460",795655.5625,7833391.77804056,Inf
"H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr1:149509645-205922707",51820684,86603.0981788597,Inf
"H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr8:7524649-12091854",16122771,108787.150368571,866306.493328224
"H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr9:10000-39663686",37949576,83227.7083435094,903261.241462692
"H3K27me3_RL_cancer/samples/G477/p6/problems/chr1:148734147-148954460",884452.625,24577808.2828366,Inf
"H3K27me3_RL_cancer/samples/G477/p6/problems/chr1:149509645-205922707",56188840,166427.225776675,Inf
"H3K27me3_RL_cancer/samples/G477/p6/problems/chr8:7524649-12091854",23603552,334020.022576109,6996435.4949965
"H3K27me3_RL_cancer/samples/G477/p6/problems/chr9:10000-39663686",17902806,1040451.68196107,9369337.41886187
"H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr1:148734147-148954460",1261557.125,4217478.96781029,Inf
"H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr1:149509645-205922707",347669664,72676.5568644227,Inf
"H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr8:7524649-12091854",13018323,179723.846142052,Inf
"H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr9:10000-39663686",164755232,30399518.0784917,Inf
"H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr1:148734147-148954460",1261557.125,3553363.71156664,Inf
"H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr1:149509645-205922707",183940480,89882.5685768141,Inf
"H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr8:7524649-12091854",267937248,796358.444324099,Inf
"H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr9:10000-39663686",435403904,8899913.35835863,Inf
"H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr1:148734147-148954460",878507.625,24063149.4764232,Inf
"H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr1:149509645-205922707",65393384,538512.393840811,Inf
"H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr8:7524649-12091854",171604160,1218484.62546537,25210524.8724478
"H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr9:10000-39663686",160913808,563337.448753361,Inf
"H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr1:148734147-148954460",949313.625,63106627.8228965,Inf
"H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr1:149509645-205922707",29143716,150447.586112982,Inf
"H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr8:7524649-12091854",40647764,2811979.84207761,31176865.3432199
"H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr9:10000-39663686",101718456,638766.391263962,Inf
"H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr1:148734147-148954460",797469.6875,9210715.83807651,Inf
"H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr1:149509645-205922707",9142289,731422.203315729,Inf
"H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr8:7524649-12091854",188720304,399822.773998752,6742894.95190031
"H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr9:10000-39663686",45478556,97848.768516543,1922073.90150066
"H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr1:148734147-148954460",885678.1875,14906140.0760163,Inf
"H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr1:149509645-205922707",33263430,952075.877109488,Inf
"H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr8:7524649-12091854",157297520,2299396.70529816,25488939.28222
"H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr9:10000-39663686",210927808,381800.518348685,5534578.66742341
