sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:144810724-145833118,9.01597775024283,9.79218474347023,3,0,3,0,4,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:144810724-145833118,9.79218474347023,10.8341251090675,3,0,3,0,4,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:144810724-145833118,10.8341251090675,11.3420765552862,3,0,3,0,4,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:144810724-145833118,11.3420765552862,11.426848954539,3,0,3,1,4,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:144810724-145833118,11.426848954539,11.594487212847,3,0,3,1,4,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:144810724-145833118,11.594487212847,11.8636369707839,3,0,3,1,4,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:144810724-145833118,11.8636369707839,13.5306826834971,3,0,3,1,4,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:144810724-145833118,13.5306826834971,Inf,3,0,3,3,4,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,-Inf,-0.484885146375491,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,-0.484885146375491,1.79980848114122,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,1.79980848114122,3.71438986796168,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,3.71438986796168,5.99843845269469,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,5.99843845269469,7.28756938735894,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,7.28756938735894,7.73614618816669,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,7.73614618816669,7.94555483627199,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,7.94555483627199,7.97469623416161,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,7.97469623416161,7.97893359205148,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,7.97893359205148,7.98092005677983,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,7.98092005677983,7.98175924932077,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,7.98175924932077,7.98241469499971,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,7.98241469499971,7.98243539915571,1,0,1,0,2,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,7.98243539915571,7.98978463700237,1,0,1,0,2,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,7.98978463700237,8.00808769041678,1,0,1,0,2,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,8.00808769041678,8.07726138495256,1,0,1,0,2,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,8.07726138495256,8.25136129219121,1,0,1,0,2,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,8.25136129219121,9.00501451965267,1,0,1,0,2,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,9.00501451965267,10.1256807674734,1,0,1,0,2,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,10.1256807674734,10.4201502731593,1,0,1,0,2,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,10.4201502731593,10.5082338709498,1,0,1,0,2,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,10.5082338709498,10.5172681043462,1,0,1,0,2,0
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,10.5172681043462,10.5241532802604,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,10.5241532802604,10.5429026536844,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,10.5429026536844,10.5879344879482,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,10.5879344879482,10.8042317604451,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,10.8042317604451,11.4385083667512,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,11.4385083667512,11.9413858124383,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,11.9413858124383,12.1435777550635,1,1,1,0,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,12.1435777550635,12.196674032646,1,0,1,1,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,12.196674032646,12.5439887807361,1,0,1,1,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,12.5439887807361,13.3175842439093,1,0,1,1,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:206482221-223747846,13.3175842439093,Inf,1,0,1,1,2,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,-Inf,2.52571533628802,24,24,16,0,28,24
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,2.52571533628802,5.52247463151543,24,21,16,0,28,21
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,5.52247463151543,6.06820967963373,24,21,16,0,28,21
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,6.06820967963373,6.08418186229159,24,20,16,0,28,20
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,6.08418186229159,6.10887396158651,24,20,16,1,28,21
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,6.10887396158651,6.15753205768589,24,20,16,1,28,21
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,6.15753205768589,6.25498675702375,24,20,16,1,28,21
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,6.25498675702375,6.44690160996006,24,19,16,1,28,20
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,6.44690160996006,6.83529370816911,24,19,16,1,28,20
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,6.83529370816911,7.37034488737823,24,20,16,1,28,21
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,7.37034488737823,7.74977200441516,24,16,16,1,28,17
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,7.74977200441516,7.87968711813035,24,14,16,1,28,15
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,7.87968711813035,7.97825760158576,24,9,16,1,28,10
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,7.97825760158576,8.13561226783931,24,12,16,2,28,14
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.13561226783931,8.32071195382608,24,12,16,2,28,14
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.32071195382608,8.40434175403342,24,5,16,2,28,7
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.40434175403342,8.43978494128773,24,5,16,3,28,8
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.43978494128773,8.49199381287641,24,3,16,3,28,6
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.49199381287641,8.67567169420474,24,2,16,3,28,5
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.67567169420474,8.8448675818115,24,1,16,3,28,4
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.8448675818115,8.8572234648355,24,1,16,3,28,4
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.8572234648355,8.85917076482375,24,1,16,3,28,4
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.85917076482375,8.85958222791654,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.85958222791654,8.86559091932053,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.86559091932053,8.87172018121223,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.87172018121223,8.89748660639442,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.89748660639442,8.96070610655066,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,8.96070610655066,9.02923198549708,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.02923198549708,9.07781367297184,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.07781367297184,9.15383687718001,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.15383687718001,9.23647564976976,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.23647564976976,9.28759045986167,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.28759045986167,9.34436123534035,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.34436123534035,9.3887381412797,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.3887381412797,9.46524276798728,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.46524276798728,9.54228267110146,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.54228267110146,9.59337387475683,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.59337387475683,9.66482500089664,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.66482500089664,9.71891714529563,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.71891714529563,9.76376512234003,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.76376512234003,9.7848812590628,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.7848812590628,9.79225331043933,24,0,16,3,28,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.79225331043933,9.79348307591957,24,0,16,5,28,5
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.79348307591957,9.79443060024419,24,0,16,5,28,5
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.79443060024419,9.79622763155231,24,0,16,5,28,5
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.79622763155231,9.80118678982024,24,0,16,5,28,5
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.80118678982024,9.82896797864638,24,0,16,5,28,5
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.82896797864638,9.98149287591888,24,0,16,5,28,5
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,9.98149287591888,10.6517799901623,24,0,16,5,28,5
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,10.6517799901623,12.3197888383292,24,0,16,10,28,10
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr1:30028082-103863906,12.3197888383292,Inf,24,0,16,16,28,16
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,-Inf,2.49186773064107,9,9,6,0,12,9
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,2.49186773064107,5.91682998861934,9,9,6,0,12,9
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,5.91682998861934,7.17586972017314,9,7,6,0,12,7
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,7.17586972017314,7.61289945445837,9,6,6,0,12,6
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,7.61289945445837,7.8616215347928,9,4,6,0,12,4
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,7.8616215347928,7.98265635670586,9,3,6,0,12,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,7.98265635670586,8.00832463776961,9,2,6,0,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.00832463776961,8.01122104805812,9,2,6,0,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.01122104805812,8.01240598685407,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.01240598685407,8.01573168118226,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.01573168118226,8.02456695800054,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.02456695800054,8.04544349442704,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.04544349442704,8.08444430586533,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.08444430586533,8.13990370903765,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.13990370903765,8.19630712041679,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.19630712041679,8.25313510031345,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.25313510031345,8.31092595294936,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.31092595294936,8.36796350035221,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.36796350035221,8.43702351319492,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.43702351319492,8.50166891338846,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.50166891338846,8.56154570248868,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.56154570248868,8.63027410586176,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.63027410586176,8.68449852254463,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.68449852254463,8.72076231271696,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.72076231271696,8.73290490984909,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.73290490984909,8.73691210708188,9,1,6,0,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.73691210708188,8.73760845175491,9,1,6,1,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.73760845175491,8.74250504281185,9,1,6,1,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.74250504281185,8.78834530522057,9,1,6,1,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.78834530522057,8.92246070199515,9,1,6,1,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,8.92246070199515,9.2261390448479,9,1,6,1,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.2261390448479,9.5474473513609,9,1,6,1,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.5474473513609,9.6491501438948,9,1,6,1,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.6491501438948,9.68291494912987,9,1,6,1,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.68291494912987,9.69020987649126,9,1,6,1,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.69020987649126,9.69403875566104,9,1,6,1,12,2
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.69403875566104,9.69911771755102,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.69911771755102,9.73955910272821,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.73955910272821,9.79845100714205,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.79845100714205,9.86271923524838,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.86271923524838,9.95119587039299,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,9.95119587039299,10.0206077677408,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,10.0206077677408,10.0851524988289,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,10.0851524988289,10.1674803667373,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,10.1674803667373,10.2341868553628,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,10.2341868553628,10.3160541125641,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,10.3160541125641,10.3990558404431,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,10.3990558404431,10.4570136228868,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,10.4570136228868,10.4846470198238,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,10.4846470198238,10.5068237371251,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,10.5068237371251,10.5102997087902,9,0,6,1,12,1
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,10.5102997087902,10.6059375995032,9,0,6,3,12,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,10.6059375995032,11.6626696569081,9,0,6,4,12,4
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr21:14338129-42955559,11.6626696569081,Inf,9,0,6,6,12,6
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,-Inf,2.48196786662156,10,10,7,0,11,10
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,2.48196786662156,5.42798322276857,10,9,7,0,11,9
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,5.42798322276857,6.23458738737136,10,9,7,0,11,9
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,6.23458738737136,6.61935694298221,10,9,7,0,11,9
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,6.61935694298221,6.8102957382435,10,9,7,0,11,9
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,6.8102957382435,6.94040094359767,10,9,7,1,11,10
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,6.94040094359767,7.27191786157028,10,8,7,1,11,9
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,7.27191786157028,7.90550852885468,10,8,7,1,11,9
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,7.90550852885468,8.615925927724,10,5,7,1,11,6
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,8.615925927724,9.04408547986566,10,4,7,1,11,5
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,9.04408547986566,9.19809629289381,10,4,7,1,11,5
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,9.19809629289381,9.26289172375579,10,4,7,1,11,5
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,9.26289172375579,9.26835816983213,10,3,7,1,11,4
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,9.26835816983213,9.26926613816581,10,3,7,1,11,4
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,9.26926613816581,9.27281070098988,10,2,7,1,11,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,9.27281070098988,9.28231827014586,10,2,7,1,11,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,9.28231827014586,9.30262454850365,10,2,7,1,11,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,9.30262454850365,9.32647133487058,10,2,7,1,11,3
H3K4me3_PGP_immune/samples/bcell/McGill0091/problems/chr2:149790582-234003741,9.32647133487058,9.35119174953085,10,2,7,1,11,3
