sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
H3K4me3_TDH_immune/samples/bcell/McGill0091/problems/chr4:32840638-40296396,0,1,2,5,325,3.96476146355609,7.07023498637309,7455758,357892,0,0.693147180559945,1.09861228866811,1.79175946922805,5.78689738136671,1.60236525274907,2.0881826003676,15.8244973118638,12.7879893380269,-Inf,0,0.693147180559945,1.6094379124341,5.78382518232974,1.37744569276161,1.9558937164669,15.8244971777393,12.7879865438918,,-Inf,-0.366512920581664,0.475884995327111,1.75506526004454,0.320230836775285,0.670847232951698,2.76155919360691,2.54850617895211
H3K4me3_TDH_immune/samples/bcell/McGill0091/problems/chr4:68270000-75427379,0,1,2,5,291,3.84237567970063,5.87685551360012,7157379,340282,0,0.693147180559945,1.09861228866811,1.79175946922805,5.67675380226828,1.57740544321791,1.92816150002539,15.7836545501834,12.7375329033199,-Inf,0,0.693147180559945,1.6094379124341,5.67332326717149,1.34609084189306,1.77102184226791,15.7836544104675,12.7375299645852,,-Inf,-0.366512920581664,0.475884995327111,1.73577506018145,0.297204719207475,0.571556692021035,2.75897487355331,2.54455275101596
H3K4me3_TDH_immune/samples/bcell/McGill0091/problems/chr4:9324642-31820917,0,1,2,5,195,3.55734489376575,4.45967018367321,22496275,1021838,0,0.693147180559945,1.09861228866811,1.79175946922805,5.27811465923052,1.51674019380794,1.69738838201164,16.9288603423651,13.8371145030894,-Inf,0,0.693147180559945,1.6094379124341,5.27299955856375,1.26901445024662,1.49507481344849,16.9288602979133,13.8371135244612,,-Inf,-0.366512920581664,0.475884995327111,1.66259937683199,0.238240575780594,0.402176248031031,2.82901987538604,2.62735436806648
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr10:60000-17974675,0,1,2,4,69,2.78331228448186,2.80958166282437,17914675,897743,0,0.693147180559945,1.09861228866811,1.6094379124341,4.24849524204936,1.33059989167075,1.33751938332654,16.7011308231544,13.7076402286909,-Inf,0,0.693147180559945,1.38629436111989,4.23410650459726,1.02364168770445,1.03303559782303,16.7011307673342,13.707639114787,,-Inf,-0.366512920581664,0.326634259978281,1.44317232700123,0.0233665510318818,0.032501650166235,2.81547642774926,2.61795327705266
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516,0,1,2,4,80,2.95542008280053,2.87463943649675,38508932,2040136,0,0.693147180559945,1.09861228866811,1.6094379124341,4.39444915467244,1.37508681120506,1.35445260983002,17.4664007983182,14.5285275204282,-Inf,0,0.693147180559945,1.38629436111989,4.38202663467388,1.08364080075447,1.05592725299196,17.4664007723502,14.5285270302649,,-Inf,-0.366512920581664,0.326634259978281,1.47751131935514,0.0803264834864168,0.0544192936989415,2.86027907958597,2.6761140980639
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr12:38150000-66400000,0,1,2,4,88,3.18748067256637,3.37248830196998,28250000,1597393,0,0.693147180559945,1.09861228866811,1.6094379124341,4.48863636973214,1.432099281634,1.47533225254283,17.156604050955,14.2838841093547,-Inf,0,0.693147180559945,1.38629436111989,4.47733681447821,1.15923084695757,1.21565084044142,17.1566040155567,14.2838834833349,,-Inf,-0.366512920581664,0.326634259978281,1.49902840861089,0.147756722227193,0.195279604517138,2.84238317328346,2.65913187255352
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr18:18521000-52059136,0,1,2,4,89,2.99110842057531,2.67268171260921,33538136,1800622,0,0.693147180559945,1.09861228866811,1.6094379124341,4.49980967033027,1.38406899196553,1.30092210710915,17.3281937671994,14.4036432740949,-Inf,0,0.693147180559945,1.38629436111989,4.48863636973214,1.09564402792942,0.9830823550983,17.3281937373826,14.4036427187314,,-Inf,-0.366512920581664,0.326634259978281,1.50154895178096,0.0913423437342668,-0.0170623829970619,2.85233487079301,2.66748114116987
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr1:17175658-29878082,0,1,2,3,74,2.35720268824281,3.27691927648086,12702424,538832,0,0.693147180559945,1.09861228866811,1.38629436111989,4.31748811353631,1.21110809396576,1.453232955202,16.3573034780831,13.1971609688588,-Inf,0,0.693147180559945,1.09861228866811,4.30406509320417,0.857475614419971,1.18690373605375,16.3573033993579,13.1971591129945,,-Inf,-0.366512920581664,0.0940478276166991,1.45955994663085,-0.153762538340613,0.171348013816336,2.79467448869872,2.58000158771692
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr1:30028082-91800000,0,1,2,4,78,2.88347948010939,2.96753662920547,61771918,3188218,0,0.693147180559945,1.09861228866811,1.6094379124341,4.36944785246702,1.35673152499838,1.37814540568973,17.9389594340505,14.9749730116395,-Inf,0,0.693147180559945,1.38629436111989,4.35670882668959,1.05899771773429,1.08773219088144,17.9389594178619,14.9749726979847,,-Inf,-0.366512920581664,0.326634259978281,1.47171691604964,0.0573229115029626,0.084094970047422,2.88697485148472,2.70638032082688
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr2:21178113-33000000,0,1,2,4,62,2.71761462446731,2.95313162542763,11821887,576869,0,0.693147180559945,1.09861228866811,1.6094379124341,4.14313472639153,1.31308223262728,1.37450808136395,16.2854632864593,13.2653722168127,-Inf,0,0.693147180559945,1.38629436111989,4.12713438504509,0.999754519240438,1.0828661752285,16.2854632018704,13.2653704833184,,-Inf,-0.366512920581664,0.326634259978281,1.41758331264522,-0.000245510894895955,0.0796113918042205,2.79027288179132,2.58515691658668
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr2:33200000-87000000,0,1,2,4,78,3.0581024535316,3.00906016616495,53800000,2937888,0,0.693147180559945,1.09861228866811,1.6094379124341,4.36944785246702,1.40071548838201,1.3885568413215,17.8007840437194,14.893201854199,-Inf,0,0.693147180559945,1.38629436111989,4.35670882668959,1.11779461038959,1.10162779285011,17.800784025132,14.8932015138185,,-Inf,-0.366512920581664,0.326634259978281,1.47171691604964,0.111357646218641,0.0967888976439277,2.87924250268376,2.70090483458628
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr2:5118788-16279724,0,1,2,4,60,2.82513455860691,2.61572896795778,11160936,567919,0,0.693147180559945,1.09861228866811,1.6094379124341,4.11087386417331,1.3415936453805,1.28529348616927,16.2279304719664,13.2497358427133,-Inf,0,0.693147180559945,1.38629436111989,4.0943445622221,1.03855599482935,0.961542822706802,16.2279303823682,13.2497340819003,,-Inf,-0.366512920581664,0.326634259978281,1.40960664642895,0.0378312818302348,-0.0392161775484931,2.78673385536508,2.5839774829403
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr2:95326171-109668000,0,1,2,4,73,3.04044965255129,3.0388221185587,14341829,779891,0,0.693147180559945,1.09861228866811,1.6094379124341,4.30406509320417,1.39635598591612,1.39595309465049,16.4786910000564,13.5669107275406,-Inf,0,0.693147180559945,1.38629436111989,4.29045944114839,1.11200541650368,1.11146997933529,16.4786909303303,13.566909445311,,-Inf,-0.366512920581664,0.326634259978281,1.45639382304436,0.10616506677307,0.105683444912326,2.80206808748711,2.60763369885209
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr3:93504854-194041961,0,1,3,4,70,3.13037548414836,2.92766583495241,100537107,5616103,0,0.693147180559945,1.38629436111989,1.6094379124341,4.26267987704132,1.41836831909899,1.36804531430522,18.4260374511442,15.5411487430348,-Inf,0,1.09861228866811,1.38629436111989,4.24849524204936,1.14115296034377,1.07420546217907,18.4260374411976,15.5411485649754,,-Inf,0.0940478276166991,0.326634259978281,1.44656485954777,0.132039120040236,0.0715812833572052,2.9137647426611,2.74349125243835
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr4:32840638-40296396,0,1,3,4,78,3.15339030585488,3.1272729514464,7455758,417946,0,0.693147180559945,1.38629436111989,1.6094379124341,4.36944785246702,1.42392494189765,1.41761688656414,15.8244973118638,12.9431099092094,-Inf,0,1.09861228866811,1.38629436111989,4.35670882668959,1.1484781616283,1.14016136326442,15.8244971777393,12.9431075165587,,-Inf,0.0940478276166991,0.326634259978281,1.47171691604964,0.138437728276034,0.13116979911279,2.76155919360691,2.560563408353
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr4:68270000-75427379,0,1,3,4,76,3.084410089224,2.80488820467729,7157379,393811,0,0.693147180559945,1.38629436111989,1.6094379124341,4.34380542185368,1.40717730888129,1.33628660971967,15.7836545501834,12.8836289170439,-Inf,0,1.09861228866811,1.38629436111989,4.33073334028633,1.12636042002047,1.03136368245038,15.7836544104675,12.8836263777579,,-Inf,0.0940478276166991,0.326634259978281,1.4657368903269,0.118991567328125,0.0308818901186828,2.75897487355331,2.55595723211631
H3K4me3_TDH_immune/samples/bcell/McGill0322/problems/chr4:9324642-31820917,0,1,3,4,78,3.11766876960741,2.63518701904095,22496275,1257121,0,0.693147180559945,1.38629436111989,1.6094379124341,4.36944785246702,1.41528717059819,1.29066055919184,16.9288603423651,14.0443355393464,-Inf,0,1.09861228866811,1.38629436111989,4.35670882668959,1.137085533308,0.968954154442825,16.9288602979133,14.0443347438783,,-Inf,0.0940478276166991,0.326634259978281,1.47171691604964,0.128468439122792,-0.031537980447137,2.82901987538604,2.642219093388
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr10:60000-17974675,0,1,2,4,122,2.90527799136741,3.29091603618249,17914675,924298,0,0.693147180559945,1.09861228866811,1.6094379124341,4.81218435537242,1.36232896932826,1.45650023839368,16.7011308231544,13.7367908913525,-Inf,0,0.693147180559945,1.38629436111989,4.80402104473326,1.06652907982787,1.19116595647332,16.7011307673342,13.7367898094509,,-Inf,-0.366512920581664,0.326634259978281,1.56945328487701,0.0644095251565713,0.174932622793005,2.81547642774926,2.62007762117417
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr11:96437584-134946516,0,1,2,4,154,2.99241189031158,3.51483269878671,38508932,2027711,0,0.693147180559945,1.09861228866811,1.6094379124341,5.04342511691925,1.3843955320624,1.50736813165012,17.4664007983182,14.5224186217743,-Inf,0,0.693147180559945,1.38629436111989,5.03695260241363,1.09607971451162,1.25699192776764,17.4664007723502,14.5224181286075,,-Inf,-0.366512920581664,0.326634259978281,1.61680125683511,0.0917399180995953,0.228721507763816,2.86027907958597,2.67569353331366
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr12:38150000-66400000,0,1,3,4,136,3.43684074336283,4.44454079339953,28250000,1678578,0,0.693147180559945,1.38629436111989,1.6094379124341,4.91998092582813,1.4899425788887,1.69461341736467,17.156604050955,14.3334581601273,-Inf,0,1.09861228866811,1.38629436111989,4.91265488573605,1.23455266085084,1.49167655505763,17.1566040155567,14.3334575643851,,-Inf,0.0940478276166991,0.326634259978281,1.59181450560137,0.210708686528637,0.399900692125654,2.84238317328346,2.66259649427057
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr18:18521000-52059136,0,1,3,4,112,3.05591446704134,2.91417933047754,33538136,1819071,0,0.693147180559945,1.38629436111989,1.6094379124341,4.72738781871234,1.40017617805897,1.36460568562422,17.3281937671994,14.4138370389049,-Inf,0,1.09861228866811,1.38629436111989,4.71849887129509,1.11707888237899,1.06958824688066,17.3281937373826,14.4138364891739,,-Inf,0.0940478276166991,0.326634259978281,1.55149071327081,0.110717137449458,0.0672737584137515,2.85233487079301,2.66818861254821
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr1:17175658-29878082,0,1,2,3,136,2.74181919923315,4.58128761586179,12702424,606885,0,0.693147180559945,1.09861228866811,1.38629436111989,4.91998092582813,1.31957191007135,1.71941950530404,16.3573034780831,13.3160962435071,-Inf,0,0.693147180559945,1.09861228866811,4.91265488573605,1.00862164141442,1.52198009744843,16.3573033993579,13.3160945957498,,-Inf,-0.366512920581664,0.0940478276166991,1.59181450560137,0.00858468731549547,0.42001218277609,2.79467448869872,2.58897342360388
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr1:30028082-91800000,0,1,2,4,152,3.1534597484896,3.73732359416914,61771918,3413011,0,0.693147180559945,1.09861228866811,1.6094379124341,5.03043792139244,1.42394166126402,1.55547233365598,17.9389594340505,15.043105743851,-Inf,0,0.693147180559945,1.38629436111989,5.02388052084628,1.14850018296514,1.31836973871839,17.9389594178619,15.0431054508546,,-Inf,-0.366512920581664,0.326634259978281,1.61420264720442,0.13845690245492,0.276395926874444,2.88697485148472,2.71091977665287
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr2:21178113-33000000,0,1,2,4,151,3.07425802665852,4.20584650061352,11821887,634787,0,0.693147180559945,1.09861228866811,1.6094379124341,5.02388052084628,1.40468865076677,1.64978232104615,16.2854632864593,13.361046363864,-Inf,0,0.693147180559945,1.38629436111989,5.01727983681492,1.12306357999928,1.43647558127776,16.2854632018704,13.3610447885337,,-Inf,-0.366512920581664,0.326634259978281,1.61288792166534,0.116060290359615,0.362192600530291,2.79027288179132,2.59234336778538
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr2:33200000-87000000,0,1,3,4,151,3.31085819702602,3.83765349543178,53800000,3112280,0,0.693147180559945,1.38629436111989,1.6094379124341,5.02388052084628,1.46113700193382,1.57642978817432,17.8007840437194,14.9508664558338,-Inf,0,1.09861228866811,1.38629436111989,5.01727983681492,1.19720742980926,1.34486111092297,17.800784025132,14.950866134526,,-Inf,0.0940478276166991,0.326634259978281,1.61288792166534,0.179991702965505,0.296290744467487,2.87924250268376,2.70476923357831
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr2:5118788-16279724,0,1,2,4,118,2.89753269797444,2.96887707478809,11160936,576117,0,0.693147180559945,1.09861228866811,1.6094379124341,4.77912349311153,1.36034371138848,1.37848320199052,16.2279304719664,13.264067779808,-Inf,0,0.693147180559945,1.38629436111989,4.77068462446567,1.06385958106005,1.08818379202389,16.2279303823682,13.2640660440509,,-Inf,-0.366512920581664,0.326634259978281,1.56248982174286,0.0619034095223676,0.0845100606598245,2.78673385536508,2.58505857757618
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr2:95326171-109668000,0,1,2,4,146,3.05606823230147,3.42840612481318,14341829,773752,0,0.693147180559945,1.09861228866811,1.6094379124341,4.99043258677874,1.40021408870692,1.48803972807809,16.4786910000564,13.5590079801948,-Inf,0,0.693147180559945,1.38629436111989,4.98360662170834,1.1171291983788,1.23209546653417,16.4786909303303,13.5590066877918,,-Inf,-0.366512920581664,0.326634259978281,1.60615385014149,0.110762178912024,0.208716351179144,2.80206808748711,2.60705102671641
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr3:93504854-194041961,0,1,3,4,149,3.29077139647553,3.54950267950916,100537107,5799492,0,0.693147180559945,1.38629436111989,1.6094379124341,5.01063529409626,1.45646652947382,1.51501792578227,18.4260374511442,15.5732810579027,-Inf,0,1.09861228866811,1.38629436111989,5.00394630594546,1.19112200430803,1.26680750339465,18.4260374411976,15.5732808854739,,-Inf,0.0940478276166991,0.326634259978281,1.61022686232037,0.174895723672475,0.236499958773942,2.9137647426611,2.74555668204699
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr4:32840638-40296396,0,1,3,5,123,3.45735939927235,3.71449183329744,7455758,450440,0,0.693147180559945,1.38629436111989,1.79175946922805,4.82028156560504,1.49455652775008,1.55064113366999,15.8244973118638,13.01798238186,-Inf,0,1.09861228866811,1.6094379124341,4.81218435537242,1.24050511829892,1.31224188100654,15.8244971777393,13.017980161811,,-Inf,0.0940478276166991,0.475884995327111,1.57115110896884,0.215518650137921,0.27173703405286,2.76155919360691,2.56633149124451
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr4:68270000-75427379,0,1,3,4,105,3.26558479018646,3.25004183149996,7157379,409977,0,0.693147180559945,1.38629436111989,1.6094379124341,4.66343909411207,1.45057928530442,1.44692882559376,15.7836545501834,12.9238587787042,-Inf,0,1.09861228866811,1.38629436111989,4.65396035015752,1.18343885547638,1.17866786748957,15.7836544104675,12.923856339546,,-Inf,0.0940478276166991,0.326634259978281,1.53771854532458,0.168424484485496,0.16438487490448,2.75897487355331,2.55907493211171
H3K4me3_TDH_immune/samples/monocyte/McGill0001/problems/chr4:9324642-31820917,0,1,3,4,124,3.14832953455628,2.92337463789198,22496275,1252493,0,0.693147180559945,1.38629436111989,1.6094379124341,4.8283137373023,1.4227057314153,1.36695216047355,16.9288603423651,14.0406473215105,-Inf,0,1.09861228866811,1.38629436111989,4.82028156560504,1.14687200568525,1.07273864688366,16.9288602979133,14.0406465231032,,-Inf,0.0940478276166991,0.326634259978281,1.57283234245698,0.137038241410743,0.0702148616441789,2.82901987538604,2.64195644619153
H3K4me3_TDH_immune/samples/monocyte/McGill0002/problems/chr10:60000-17974675,0,0,1,3,330,2.42927024911141,7.09342394466127,17914675,663006,0,0,0.693147180559945,1.38629436111989,5.80211837537706,1.23234748318111,2.09105187325886,16.7011308231544,13.4045408271816,-Inf,-Inf,0,1.09861228866811,5.79909265446053,0.887590903243028,1.95916814987712,16.7011307673342,13.4045393189008,,,-Inf,0.0940478276166991,1.75770146642842,-0.119244336688443,0.672519969825598,2.81547642774926,2.59559340473415
H3K4me3_TDH_immune/samples/monocyte/McGill0002/problems/chr11:96437584-134946516,0,0,1,3,396,2.37704135757387,7.56859432655709,38508932,1374843,0,0,0.693147180559945,1.38629436111989,5.98393628068719,1.21699998816702,2.14810369658441,17.4664007983182,14.1338508281009,-Inf,-Inf,0,1.09861228866811,5.98141421125448,0.865856587290167,2.02400736018795,17.4664007723502,14.1338501007454,,,-Inf,0.0940478276166991,1.78865703017948,-0.144035987724521,0.705079387875106,2.86027907958597,2.64857263663335
H3K4me3_TDH_immune/samples/monocyte/McGill0002/problems/chr12:38150000-66400000,0,0,2,3,376,3.33824938053097,10.4226993470907,28250000,1329313,0,0,1.09861228866811,1.38629436111989,5.93224518744801,1.46747089819609,2.43560254644489,17.156604050955,14.1001735776591,-Inf,-Inf,0.693147180559945,1.09861228866811,5.92958914338989,1.20544653201492,2.34398605719971,17.1566040155567,14.1001728253911,,,-0.366512920581664,0.0940478276166991,1.77995492618944,0.186850064287488,0.851852923403435,2.84238317328346,2.64618705442894
H3K4me3_TDH_immune/samples/monocyte/McGill0002/problems/chr18:18521000-52059136,0,0,1,3,278,2.11248547027181,5.36944343084828,33538136,1118019,0,0,0.693147180559945,1.38629436111989,5.63121178182137,1.13542159359417,1.85151209227358,17.3281937671994,13.9270698216248,-Inf,-Inf,0,1.09861228866811,5.62762111369064,0.747865202247698,1.68072425898701,17.3281937373826,13.927068927186,,,-Inf,0.0940478276166991,1.72768681532471,-0.290532528146394,0.519224807055331,2.85233487079301,2.63383435123556
H3K4me3_TDH_immune/samples/monocyte/McGill0002/problems/chr1:17175658-29878082,0,0,1,3,357,3.15553842321749,10.172439007008,12702424,567484,0,0,0.693147180559945,1.38629436111989,5.8805329864007,1.42444200432062,2.41344994260341,16.3573034780831,13.2489695962703,-Inf,-Inf,0,1.09861228866811,5.87773578177964,1.14915913855414,2.3196820050053,16.3573033993579,13.2489678341076,,,-Inf,0.0940478276166991,1.7711716166257,0.139030491063894,0.841430109475643,2.79467448869872,2.58391965008529
H3K4me3_TDH_immune/samples/monocyte/McGill0002/problems/chr1:30028082-91800000,0,0,1,3,464,2.71123227871927,8.65295324272516,61771918,2458688,0,0,0.693147180559945,1.38629436111989,6.14203740558736,1.31136397206773,2.26726390404714,17.9389594340505,14.7151388390233,-Inf,-Inf,0,1.09861228866811,6.13988455222626,0.997403246934459,2.15790067801878,17.9389594178619,14.7151384323024,,,-Inf,0.0940478276166991,1.81480593941327,-0.00260013047691856,0.769135840762293,2.88697485148472,2.68887678920506
H3K4me3_TDH_immune/samples/monocyte/McGill0002/problems/chr2:21178113-33000000,0,0,1,3,426,2.91741047770123,10.3967424555191,11821887,488079,0,0,0.693147180559945,1.38629436111989,6.05678401322862,1.3654308430919,2.43332756505041,16.2854632864593,13.0982346058257,-Inf,-Inf,0,1.09861228866811,6.05443934626937,1.07069640011524,2.34149253165114,16.2854632018704,13.0982325569792,,,-Inf,0.0940478276166991,1.80079177920346,0.0683092779977126,0.850788560078883,2.79027288179132,2.57247730179011
H3K4me3_TDH_immune/samples/monocyte/McGill0002/problems/chr2:33200000-87000000,0,0,1,3,468,2.85171431226766,9.30780683794073,53800000,2230289,0,0,0.693147180559945,1.38629436111989,6.15060276844628,1.34851832510747,2.33290155357115,17.8007840437194,14.6176421798243,-Inf,-Inf,0,1.09861228866811,6.14846829591765,1.04792032652045,2.23085349296222,17.800784025132,14.617641731452,,,-Inf,0.0940478276166991,1.81620299322407,0.0468075586963111,0.80238424451877,2.87924250268376,2.68222913703245
H3K4me3_TDH_immune/samples/monocyte/McGill0002/problems/chr2:5118788-16279724,0,0,1,3,399,2.25286302152436,6.32177588559251,11160936,394004,0,0,0.693147180559945,1.38629436111989,5.99146454710798,1.17953553825061,1.9908529058702,16.2279304719664,12.8841188785549,-Inf,-Inf,0,1.09861228866811,5.98896141688986,0.812201861343656,1.84400016324297,16.2279303823682,12.8841163405128,,,-Inf,0.0940478276166991,1.78991801093228,-0.208006372001889,0.611937213660953,2.78673385536508,2.55599526127239
