sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:60000-66170270,10.1925301221275,10.2129533493078,7,0,2,1,7,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:60000-66170270,10.2129533493078,10.2647777459098,7,0,2,1,7,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:60000-66170270,10.2647777459098,10.4470125447877,7,0,2,1,7,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:60000-66170270,10.4470125447877,10.8652929996998,7,0,2,2,7,2
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:60000-66170270,10.8652929996998,11.9296323401955,7,0,2,2,7,2
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:60000-66170270,11.9296323401955,Inf,7,0,2,2,7,2
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,-Inf,3.06352007462361,30,30,11,0,30,30
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,3.06352007462361,6.08774990338984,30,30,11,0,30,30
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,6.08774990338984,7.09194341068482,30,22,11,0,30,22
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,7.09194341068482,7.41881762026273,30,22,11,0,30,22
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,7.41881762026273,7.59642669234851,30,22,11,0,30,22
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,7.59642669234851,7.6915611483256,30,18,11,0,30,18
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,7.6915611483256,7.74216926468631,30,18,11,0,30,18
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,7.74216926468631,7.76312817371836,30,18,11,0,30,18
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,7.76312817371836,7.76867944325851,30,18,11,0,30,18
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,7.76867944325851,7.77056014941729,30,18,11,1,30,19
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,7.77056014941729,7.77394987843376,30,17,11,1,30,18
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,7.77394987843376,7.78422031711347,30,17,11,1,30,18
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,7.78422031711347,7.9361483257054,30,16,11,1,30,17
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,7.9361483257054,8.31983654214288,30,14,11,1,30,15
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.31983654214288,8.70644908600997,30,6,11,1,30,7
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.70644908600997,8.82518102049432,30,4,11,1,30,5
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.82518102049432,8.86278715537023,30,4,11,1,30,5
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.86278715537023,8.87674515376343,30,4,11,1,30,5
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.87674515376343,8.87962639532695,30,2,11,1,30,3
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.87962639532695,8.87989786466465,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.87989786466465,8.88018350396382,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.88018350396382,8.88323860692034,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.88323860692034,8.90451954789691,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.90451954789691,8.93050225855176,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.93050225855176,8.94584549513144,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.94584549513144,8.96692771766824,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.96692771766824,8.9845828064333,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,8.9845828064333,9.00511397747205,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.00511397747205,9.01948571966185,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.01948571966185,9.04467907186482,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.04467907186482,9.06133318821056,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.06133318821056,9.08495791447256,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.08495791447256,9.10278766330874,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.10278766330874,9.11807088822315,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.11807088822315,9.12120489974723,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.12120489974723,9.12274682417102,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.12274682417102,9.12324536131089,30,0,11,1,30,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.12324536131089,9.12344992377578,30,0,11,2,30,2
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.12344992377578,9.12893056460288,30,0,11,2,30,2
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.12893056460288,9.14588757525771,30,0,11,2,30,2
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.14588757525771,9.19952350593077,30,0,11,2,30,2
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.19952350593077,9.35717355405152,30,0,11,2,30,2
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.35717355405152,9.66263640631357,30,0,11,2,30,2
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,9.66263640631357,10.5495470946669,30,0,11,4,30,4
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,10.5495470946669,11.8035463599434,30,0,11,8,30,8
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr3:93504854-194041961,11.8035463599434,Inf,30,0,11,11,30,11
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr4:1478646-8799203,-Inf,3.35212582241423,6,6,1,0,6,6
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr4:1478646-8799203,3.35212582241423,6.4260646809743,6,6,1,0,6,6
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr4:1478646-8799203,6.4260646809743,7.44738082992021,6,5,1,0,6,5
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr4:1478646-8799203,7.44738082992021,7.84635992816549,6,4,1,0,6,4
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr4:1478646-8799203,7.84635992816549,8.07806745160691,6,3,1,0,6,3
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr4:1478646-8799203,8.07806745160691,8.2081313126245,6,2,1,0,6,2
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr4:1478646-8799203,8.2081313126245,8.2532154702646,6,1,1,0,6,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr4:1478646-8799203,8.2532154702646,8.30251923420296,6,1,1,0,6,1
H3K4me3_TDH_other/samples/kidney/McGill0023/problems/chr4:1478646-8799203,8.30251923420296,8.3415232994564,6,1,1,0,6,1
