sequenceID,min.log.lambda,max.log.lambda
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:68270000-75427379,9.20954676405807,9.77725713072062
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr4:75452279-190000000,10.8053211151664,11.1675040690119
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr5:100000-17500000,10.0206574078114,11.076738324218
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr6:62178589-95680543,9.74882008935411,11.2212063000186
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr7:62500000-74715724,9.45844086237847,10.7197852335892
H3K9me3_TDH_BP/samples/eosinophil/ERS358684/problems/chr8:48135599-86500000,8.75432151188313,10.5234598396741
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr4:68270000-75427379,8.89120269918472,11.4555447222582
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr4:75452279-190000000,8.92844632815873,9.4137487866221
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr5:100000-17500000,15.2061171230203,Inf
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr6:62178589-95680543,8.38864757566255,10.0723675633
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr7:62500000-74715724,7.74984840390656,8.82324947017419
H3K9me3_TDH_BP/samples/germinal/ERS333900/problems/chr8:48135599-86500000,8.48545877266673,9.90062244840502
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr4:68270000-75427379,8.99234560166775,12.2821636209869
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr4:75452279-190000000,10.1233236181264,10.2964945194234
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr5:100000-17500000,10.2380003917765,11.5508453522194
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr6:62178589-95680543,9.50117997607424,10.3991123037761
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr7:62500000-74715724,9.16057693794036,9.55900113267636
H3K9me3_TDH_BP/samples/germinal/ERS333901/problems/chr8:48135599-86500000,9.06012205791252,9.59964977207587
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr4:68270000-75427379,8.77516852797461,9.99730565786924
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr4:75452279-190000000,9.54203041464131,11.662728344544
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr5:100000-17500000,9.17120470685483,11.7662319561067
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr6:62178589-95680543,10.092486283663,11.1460183565847
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr7:62500000-74715724,8.34660594874556,10.709487325366
H3K9me3_TDH_BP/samples/macrophage/ERS257336/problems/chr8:48135599-86500000,10.0787551114927,11.1651996830297
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:68270000-75427379,8.5815423374247,Inf
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr4:75452279-190000000,9.19638043916033,9.84169612279611
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr5:100000-17500000,8.57850538856592,10.4475852503902
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr6:62178589-95680543,9.65726851839784,10.2697680148099
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr7:62500000-74715724,8.51390606282031,10.3128177518229
H3K9me3_TDH_BP/samples/macrophage/ERS257378/problems/chr8:48135599-86500000,9.35648310089501,10.5157491242674
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:68270000-75427379,8.85608438127662,9.90181098852434
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr4:75452279-190000000,11.5956952311498,11.7450188797378
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr5:100000-17500000,9.20529489732827,11.9493889393367
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr6:62178589-95680543,10.5894958201652,11.3282211012341
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr7:62500000-74715724,9.79786003066708,11.6600983496638
H3K9me3_TDH_BP/samples/macrophage/ERS358691/problems/chr8:48135599-86500000,9.99309330176728,11.3681004868785
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr4:68270000-75427379,9.34817878623359,9.39014807196518
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr4:75452279-190000000,9.54698399644918,10.1455986028968
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr5:100000-17500000,9.69200330024831,10.7902556685825
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr6:62178589-95680543,10.1110754366933,10.7742544531185
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr7:62500000-74715724,9.43117495650254,10.372993805245
H3K9me3_TDH_BP/samples/macrophage/ERS358696/problems/chr8:48135599-86500000,9.59041755956572,10.9559955586575
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr4:68270000-75427379,8.57603581827275,9.35876629053086
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr4:75452279-190000000,9.41124116955019,11.7743476958954
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr5:100000-17500000,9.0507859900731,11.7823867474414
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr6:62178589-95680543,9.80553775741767,11.0362707663159
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr7:62500000-74715724,8.59881752621453,10.2600366410167
H3K9me3_TDH_BP/samples/macrophage/ERS422247/problems/chr8:48135599-86500000,9.42741285265061,11.0153646701809
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr4:68270000-75427379,9.90994656194798,12.6631782004857
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr4:75452279-190000000,11.4506000076419,12.1011177476925
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr5:100000-17500000,10.8085308028329,13.055347682947
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr6:62178589-95680543,9.2107683628054,11.4184770955499
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr7:62500000-74715724,8.4735802121896,10.9751576328607
H3K9me3_TDH_BP/samples/mantle/ERS333895/problems/chr8:48135599-86500000,9.25050331034304,10.4215530970077
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr4:68270000-75427379,8.918617869148,11.5818064477997
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr4:75452279-190000000,9.67051505584421,10.1955713877272
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr5:100000-17500000,9.96724422446836,12.2436115081258
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr6:62178589-95680543,9.88187640210114,10.6480411076607
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr7:62500000-74715724,8.84881509676379,11.1572142129571
H3K9me3_TDH_BP/samples/mantle/ERS333896/problems/chr8:48135599-86500000,8.88187083070078,10.2680853177496
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr4:68270000-75427379,8.68287340853128,11.8971140252906
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr4:75452279-190000000,10.2594414080777,11.3510335138189
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr5:100000-17500000,9.44739082860962,10.9339982618081
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr6:62178589-95680543,9.88587812695913,10.6064150427681
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr7:62500000-74715724,8.67744746742165,10.4915692162851
H3K9me3_TDH_BP/samples/tcell/ERS164475/problems/chr8:48135599-86500000,9.11177403279539,10.2558122939909
H3K9me3_TDH_BP/samples/tcell/ERS206539/problems/chr4:68270000-75427379,9.79905144929858,11.3804978901411
H3K9me3_TDH_BP/samples/tcell/ERS206539/problems/chr4:75452279-190000000,9.09319707838207,10.6709164813864
H3K9me3_TDH_BP/samples/tcell/ERS206539/problems/chr5:100000-17500000,9.29404436080415,11.2937929057865
H3K9me3_TDH_BP/samples/tcell/ERS206539/problems/chr6:62178589-95680543,9.83601954613312,10.571873012694
H3K9me3_TDH_BP/samples/tcell/ERS206539/problems/chr7:62500000-74715724,9.53424621847724,10.3544888024782
H3K9me3_TDH_BP/samples/tcell/ERS206539/problems/chr8:48135599-86500000,8.8034591157473,9.42021789521141
H3K9me3_TDH_BP/samples/tcell/ERS206601/problems/chr4:68270000-75427379,9.4311668147676,11.9061568693712
H3K9me3_TDH_BP/samples/tcell/ERS206601/problems/chr4:75452279-190000000,10.0637453870079,10.3605632057426
H3K9me3_TDH_BP/samples/tcell/ERS206601/problems/chr5:100000-17500000,9.3509182998229,10.9900185875995
H3K9me3_TDH_BP/samples/tcell/ERS206601/problems/chr6:62178589-95680543,10.4942063727261,11.2587820507696
H3K9me3_TDH_BP/samples/tcell/ERS206601/problems/chr7:62500000-74715724,8.94786000513646,11.4534729040717
H3K9me3_TDH_BP/samples/tcell/ERS206601/problems/chr8:48135599-86500000,8.95901179059909,10.286359162616
H3K9me3_TDH_BP/samples/tcell/ERS358697/problems/chr4:68270000-75427379,9.14039060861807,12.6245459300672
H3K9me3_TDH_BP/samples/tcell/ERS358697/problems/chr4:75452279-190000000,10.0774290359515,11.8284884347862
H3K9me3_TDH_BP/samples/tcell/ERS358697/problems/chr5:100000-17500000,9.70980950412186,11.0422615623874
H3K9me3_TDH_BP/samples/tcell/ERS358697/problems/chr6:62178589-95680543,10.5430674052144,11.8972159794621
H3K9me3_TDH_BP/samples/tcell/ERS358697/problems/chr7:62500000-74715724,8.41354215346277,11.2734720892703
H3K9me3_TDH_BP/samples/tcell/ERS358697/problems/chr8:48135599-86500000,9.36230345101632,11.0281068435449
