sequenceID,min.log.lambda,max.log.lambda
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr1:30028082-103863906,8.08280368813513,8.45072576018379
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr21:14338129-42955559,7.71785908274455,8.62408283916506
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr22:16847850-20509431,7.0506377264152,8.56021312152914
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr22:20609431-50364777,7.81007825741924,8.39514559066672
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr15:29209443-82829645,9.15322242385573,10.5418806353908
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr16:46385801-88389383,7.01940810488442,12.4933177923187
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr17:396626-21566608,10.62347231484,13.8154301491153
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr18:10000-15410898,8.57847595436585,9.42135920955552
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr18:18510898-52059136,9.85506500170588,13.1962681786595
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr19:20573415-24631782,8.07475181826458,11.1720231770564
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr1:30028082-103863906,9.43590135337501,10.6379980128397
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr21:14338129-42955559,9.26825309741008,10.4588897919741
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr22:16847850-20509431,5.90211127487969,9.05310648950929
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr22:20609431-50364777,5.80624008861442,9.61793717052243
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr15:29209443-82829645,10.7780073440247,11.8641269182046
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr16:46385801-88389383,7.04580550274756,11.924918924689
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr17:396626-21566608,9.16291943805327,13.285224865201
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr18:10000-15410898,9.19491277197048,9.3140022161172
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr18:18510898-52059136,7.82023356026742,8.37635122767872
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr19:20573415-24631782,12.0637773179488,Inf
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr1:30028082-103863906,8.86899387793582,10.3404760503095
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr21:14338129-42955559,8.63750149711511,9.36166705588153
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr22:16847850-20509431,6.11777701147288,7.82730556570729
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr22:20609431-50364777,7.72481055804775,10.8409697769647
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr15:29209443-82829645,11.3183755458892,13.9670212693957
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr16:46385801-88389383,8.12918882830943,13.1455730823188
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr17:396626-21566608,11.2094663133428,11.8512756803317
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr18:10000-15410898,8.23103250577428,9.87920965939983
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr18:18510898-52059136,10.5889154557936,13.9508947632307
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr19:20573415-24631782,8.80111655104973,12.8424588366221
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr1:30028082-103863906,10.1788763764117,11.5421990828934
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr21:14338129-42955559,9.93393000174046,10.4163155359397
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr22:16847850-20509431,8.54975933399986,11.047010961172
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr22:20609431-50364777,6.48180690739673,10.6516886274818
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr15:29209443-82829645,9.55907319484837,12.3189844255555
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr16:46385801-88389383,7.84475106412776,12.1129497111533
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr17:396626-21566608,7.35825877633158,12.8737521260909
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr18:10000-15410898,10.0399490907811,11.0804002787203
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr18:18510898-52059136,8.69289314429646,12.4326029057059
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr19:20573415-24631782,7.66717460839053,9.49497423209193
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr1:30028082-103863906,7.01220958800638,8.11007859745599
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr21:14338129-42955559,8.56825232613125,8.99160701577702
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr22:16847850-20509431,6.87752652217298,8.45837125630411
H3K4me3_XJ_immune/samples/monocyte/McGill0101/problems/chr22:20609431-50364777,6.66834162761391,10.9848125470071
H3K4me3_XJ_immune/samples/monocyte/McGill0104/problems/chr15:29209443-82829645,9.18366760440661,12.0004173729062
H3K4me3_XJ_immune/samples/monocyte/McGill0104/problems/chr16:46385801-88389383,6.56906496291212,11.7476997998171
H3K4me3_XJ_immune/samples/monocyte/McGill0104/problems/chr17:396626-21566608,8.94590309168966,9.97067067072029
H3K4me3_XJ_immune/samples/monocyte/McGill0104/problems/chr18:10000-15410898,8.84759479525,11.2766132987154
H3K4me3_XJ_immune/samples/monocyte/McGill0104/problems/chr18:18510898-52059136,9.35326978331401,12.0131592557377
H3K4me3_XJ_immune/samples/monocyte/McGill0104/problems/chr19:20573415-24631782,6.98724480147819,9.77155615479074
H3K4me3_XJ_immune/samples/monocyte/McGill0104/problems/chr1:30028082-103863906,8.30594337903236,8.75522630539328
H3K4me3_XJ_immune/samples/monocyte/McGill0104/problems/chr21:14338129-42955559,8.14290901522581,8.49215335381726
H3K4me3_XJ_immune/samples/monocyte/McGill0104/problems/chr22:16847850-20509431,6.29608324916209,8.15782513685694
H3K4me3_XJ_immune/samples/monocyte/McGill0104/problems/chr22:20609431-50364777,5.60606120268357,12.3425534805216
H3K4me3_XJ_immune/samples/tcell/McGill0004/problems/chr15:29209443-82829645,7.59001428125973,11.4550556595468
H3K4me3_XJ_immune/samples/tcell/McGill0004/problems/chr16:46385801-88389383,7.4736848388311,9.33636203809023
H3K4me3_XJ_immune/samples/tcell/McGill0004/problems/chr17:396626-21566608,7.24860593997727,8.29327022696575
H3K4me3_XJ_immune/samples/tcell/McGill0004/problems/chr18:10000-15410898,8.97604001825926,10.5842629351996
H3K4me3_XJ_immune/samples/tcell/McGill0004/problems/chr18:18510898-52059136,7.07015172598435,10.6760908904855
H3K4me3_XJ_immune/samples/tcell/McGill0004/problems/chr19:20573415-24631782,7.36422954810108,9.38741289850634
H3K4me3_XJ_immune/samples/tcell/McGill0004/problems/chr1:30028082-103863906,5.89680807090924,7.76891012372068
H3K4me3_XJ_immune/samples/tcell/McGill0004/problems/chr21:14338129-42955559,7.30501597082884,8.34768879669882
H3K4me3_XJ_immune/samples/tcell/McGill0004/problems/chr22:16847850-20509431,6.23034148459063,7.81984362077806
H3K4me3_XJ_immune/samples/tcell/McGill0004/problems/chr22:20609431-50364777,6.04475919992949,10.1987372494579
H3K4me3_XJ_immune/samples/tcell/McGill0005/problems/chr15:29209443-82829645,9.54211977831056,12.8550824712628
H3K4me3_XJ_immune/samples/tcell/McGill0005/problems/chr16:46385801-88389383,8.516982016698,11.1865849748164
H3K4me3_XJ_immune/samples/tcell/McGill0005/problems/chr17:396626-21566608,9.23960127851005,10.0537029596924
H3K4me3_XJ_immune/samples/tcell/McGill0005/problems/chr18:10000-15410898,9.02502482505092,10.5106806279062
H3K4me3_XJ_immune/samples/tcell/McGill0005/problems/chr18:18510898-52059136,8.98070504606312,12.6019260530197
H3K4me3_XJ_immune/samples/tcell/McGill0005/problems/chr19:20573415-24631782,6.79801456948223,11.1530723202156
H3K4me3_XJ_immune/samples/tcell/McGill0005/problems/chr1:30028082-103863906,8.96704617601916,9.30804035265972
H3K4me3_XJ_immune/samples/tcell/McGill0005/problems/chr21:14338129-42955559,9.79248223002283,11.7205615294077
H3K4me3_XJ_immune/samples/tcell/McGill0005/problems/chr22:16847850-20509431,7.44834363898926,9.33325693256381
H3K4me3_XJ_immune/samples/tcell/McGill0005/problems/chr22:20609431-50364777,-Inf,8.67081590418393
H3K4me3_XJ_immune/samples/tcell/McGill0006/problems/chr15:29209443-82829645,7.33589430016574,10.0254478178382
H3K4me3_XJ_immune/samples/tcell/McGill0006/problems/chr16:46385801-88389383,7.57539259982006,8.35071323140618
H3K4me3_XJ_immune/samples/tcell/McGill0006/problems/chr17:396626-21566608,7.58344809225634,8.06692261317021
H3K4me3_XJ_immune/samples/tcell/McGill0006/problems/chr18:10000-15410898,9.15630281086094,10.3386226647703
H3K4me3_XJ_immune/samples/tcell/McGill0006/problems/chr18:18510898-52059136,6.71237624049742,6.89858831303666
H3K4me3_XJ_immune/samples/tcell/McGill0006/problems/chr19:20573415-24631782,7.16699415129361,7.96706730989119
H3K4me3_XJ_immune/samples/tcell/McGill0006/problems/chr1:30028082-103863906,7.87448347465812,8.39058608438036
H3K4me3_XJ_immune/samples/tcell/McGill0006/problems/chr21:14338129-42955559,7.90410687154146,8.90699042114976
H3K4me3_XJ_immune/samples/tcell/McGill0006/problems/chr22:16847850-20509431,6.95479357157044,6.98002063830756
H3K4me3_XJ_immune/samples/tcell/McGill0006/problems/chr22:20609431-50364777,7.59941262022062,12.1737366465128
H3K4me3_XJ_immune/samples/tcell/McGill0007/problems/chr15:29209443-82829645,7.68247368274982,10.6365466927827
H3K4me3_XJ_immune/samples/tcell/McGill0007/problems/chr16:46385801-88389383,6.63769026579421,9.05564314578348
H3K4me3_XJ_immune/samples/tcell/McGill0007/problems/chr17:396626-21566608,8.36773206658239,8.88449835979954
H3K4me3_XJ_immune/samples/tcell/McGill0007/problems/chr18:10000-15410898,8.70411605566953,8.75172416276912
H3K4me3_XJ_immune/samples/tcell/McGill0007/problems/chr18:18510898-52059136,7.41112273250335,11.1277542743018
H3K4me3_XJ_immune/samples/tcell/McGill0007/problems/chr19:20573415-24631782,7.03541522052897,9.38588538729698
H3K4me3_XJ_immune/samples/tcell/McGill0007/problems/chr1:30028082-103863906,8.30513540310845,8.73830168301839
H3K4me3_XJ_immune/samples/tcell/McGill0007/problems/chr21:14338129-42955559,7.01017490795005,7.29820972696594
H3K4me3_XJ_immune/samples/tcell/McGill0007/problems/chr22:16847850-20509431,6.15463633780269,8.01989521747147
H3K4me3_XJ_immune/samples/tcell/McGill0007/problems/chr22:20609431-50364777,8.01685087273907,11.7550053770789
H3K4me3_XJ_immune/samples/tcell/McGill0008/problems/chr15:29209443-82829645,9.42034410545202,11.9953388198182
H3K4me3_XJ_immune/samples/tcell/McGill0008/problems/chr16:46385801-88389383,6.0325517916641,10.8229894140415
H3K4me3_XJ_immune/samples/tcell/McGill0008/problems/chr17:396626-21566608,9.07925490721275,9.84282686908944
H3K4me3_XJ_immune/samples/tcell/McGill0008/problems/chr18:10000-15410898,8.27079821570944,10.6847751794547
H3K4me3_XJ_immune/samples/tcell/McGill0008/problems/chr18:18510898-52059136,9.0339861322341,12.3637806829398
H3K4me3_XJ_immune/samples/tcell/McGill0008/problems/chr19:20573415-24631782,6.80776618316042,11.2835110834158
H3K4me3_XJ_immune/samples/tcell/McGill0008/problems/chr1:30028082-103863906,8.98589526591887,9.23379254095604
H3K4me3_XJ_immune/samples/tcell/McGill0008/problems/chr21:14338129-42955559,9.94393045298817,11.4242121850153
H3K4me3_XJ_immune/samples/tcell/McGill0008/problems/chr22:16847850-20509431,7.40827852660559,8.98127403187692
H3K4me3_XJ_immune/samples/tcell/McGill0008/problems/chr22:20609431-50364777,5.81067305682686,8.60524957608208
H3K4me3_XJ_immune/samples/tcell/McGill0009/problems/chr15:29209443-82829645,9.33207423945932,11.8442904798806
H3K4me3_XJ_immune/samples/tcell/McGill0009/problems/chr16:46385801-88389383,8.60878588938725,10.2862787849629
H3K4me3_XJ_immune/samples/tcell/McGill0009/problems/chr17:396626-21566608,8.96335120360792,9.81414803071355
H3K4me3_XJ_immune/samples/tcell/McGill0009/problems/chr18:10000-15410898,9.39919384235074,9.94722331051373
H3K4me3_XJ_immune/samples/tcell/McGill0009/problems/chr18:18510898-52059136,8.46711094062936,12.2064600649124
H3K4me3_XJ_immune/samples/tcell/McGill0009/problems/chr19:20573415-24631782,6.64595539177429,10.4419724301832
H3K4me3_XJ_immune/samples/tcell/McGill0009/problems/chr1:30028082-103863906,8.42993753750099,9.11181945468431
H3K4me3_XJ_immune/samples/tcell/McGill0009/problems/chr21:14338129-42955559,7.99105900161175,8.64040220239964
H3K4me3_XJ_immune/samples/tcell/McGill0009/problems/chr22:16847850-20509431,6.38678656670964,8.97223813586384
H3K4me3_XJ_immune/samples/tcell/McGill0009/problems/chr22:20609431-50364777,6.96830638430797,8.63848230869596
H3K4me3_XJ_immune/samples/tcell/McGill0010/problems/chr15:29209443-82829645,7.66556173944146,8.41979491234163
H3K4me3_XJ_immune/samples/tcell/McGill0010/problems/chr16:46385801-88389383,6.41784307561922,7.25755922805152
H3K4me3_XJ_immune/samples/tcell/McGill0010/problems/chr17:396626-21566608,8.16414443049693,9.08142441457867
H3K4me3_XJ_immune/samples/tcell/McGill0010/problems/chr18:10000-15410898,10.2001815631951,10.6398855605339
H3K4me3_XJ_immune/samples/tcell/McGill0010/problems/chr18:18510898-52059136,7.0641205208833,8.73668249700155
H3K4me3_XJ_immune/samples/tcell/McGill0010/problems/chr19:20573415-24631782,8.09148608736374,Inf
H3K4me3_XJ_immune/samples/tcell/McGill0010/problems/chr1:30028082-103863906,7.57037055454175,8.72608718368065
H3K4me3_XJ_immune/samples/tcell/McGill0010/problems/chr21:14338129-42955559,6.717632474285,7.269155982147
H3K4me3_XJ_immune/samples/tcell/McGill0010/problems/chr22:16847850-20509431,6.41713425146925,6.83041652405087
H3K4me3_XJ_immune/samples/tcell/McGill0010/problems/chr22:20609431-50364777,8.78089854779399,9.31446286803796
H3K4me3_XJ_immune/samples/tcell/McGill0011/problems/chr15:29209443-82829645,8.90982912099893,11.38805914852
H3K4me3_XJ_immune/samples/tcell/McGill0011/problems/chr16:46385801-88389383,7.35865632213273,10.677852074969
H3K4me3_XJ_immune/samples/tcell/McGill0011/problems/chr17:396626-21566608,7.98514606771565,8.97272636581143
H3K4me3_XJ_immune/samples/tcell/McGill0011/problems/chr18:10000-15410898,8.32270111580526,9.92754778014525
H3K4me3_XJ_immune/samples/tcell/McGill0011/problems/chr18:18510898-52059136,8.79608326581138,11.951176024427
H3K4me3_XJ_immune/samples/tcell/McGill0011/problems/chr19:20573415-24631782,6.81090768130555,10.76003850614
H3K4me3_XJ_immune/samples/tcell/McGill0011/problems/chr1:30028082-103863906,8.07052710802516,8.60618612869071
H3K4me3_XJ_immune/samples/tcell/McGill0011/problems/chr21:14338129-42955559,10.0838830029263,10.9601140649336
H3K4me3_XJ_immune/samples/tcell/McGill0011/problems/chr22:16847850-20509431,7.51393615837683,8.86276006325666
H3K4me3_XJ_immune/samples/tcell/McGill0011/problems/chr22:20609431-50364777,8.50506096816704,9.01001562112391
H3K4me3_XJ_immune/samples/tcell/McGill0024/problems/chr15:29209443-82829645,9.12146104270258,9.25619630148831
H3K4me3_XJ_immune/samples/tcell/McGill0024/problems/chr16:46385801-88389383,10.9183309787991,Inf
H3K4me3_XJ_immune/samples/tcell/McGill0024/problems/chr17:396626-21566608,8.1024465799904,11.9767584822776
H3K4me3_XJ_immune/samples/tcell/McGill0024/problems/chr18:10000-15410898,8.52145981973056,9.89469475454315
H3K4me3_XJ_immune/samples/tcell/McGill0024/problems/chr18:18510898-52059136,8.08900923810708,11.6478594837278
H3K4me3_XJ_immune/samples/tcell/McGill0024/problems/chr19:20573415-24631782,7.96306604303059,9.35607796166898
H3K4me3_XJ_immune/samples/tcell/McGill0024/problems/chr1:30028082-103863906,8.61126591428284,8.66837454267116
H3K4me3_XJ_immune/samples/tcell/McGill0024/problems/chr21:14338129-42955559,9.29831667902825,10.5866269745036
H3K4me3_XJ_immune/samples/tcell/McGill0024/problems/chr22:16847850-20509431,7.41073297903593,8.68218925097856
H3K4me3_XJ_immune/samples/tcell/McGill0024/problems/chr22:20609431-50364777,7.34230508458853,9.775824937677
H3K4me3_XJ_immune/samples/tcell/McGill0025/problems/chr15:29209443-82829645,7.51489301581361,8.02850553117563
H3K4me3_XJ_immune/samples/tcell/McGill0025/problems/chr16:46385801-88389383,6.56744904695427,9.40142567419142
H3K4me3_XJ_immune/samples/tcell/McGill0025/problems/chr17:396626-21566608,9.7722647197919,10.5231622028077
H3K4me3_XJ_immune/samples/tcell/McGill0025/problems/chr18:10000-15410898,8.36739255909595,10.0344474166101
H3K4me3_XJ_immune/samples/tcell/McGill0025/problems/chr18:18510898-52059136,7.9587512678822,10.6491583053763
H3K4me3_XJ_immune/samples/tcell/McGill0025/problems/chr19:20573415-24631782,7.04431874163983,9.40488232571963
H3K4me3_XJ_immune/samples/tcell/McGill0025/problems/chr1:30028082-103863906,7.11322985316841,7.77654377006576
H3K4me3_XJ_immune/samples/tcell/McGill0025/problems/chr21:14338129-42955559,6.95781719048694,7.43038381933713
H3K4me3_XJ_immune/samples/tcell/McGill0025/problems/chr22:16847850-20509431,6.87213881109845,8.19366255097613
H3K4me3_XJ_immune/samples/tcell/McGill0025/problems/chr22:20609431-50364777,6.73056656750907,8.45599226823427
H3K4me3_XJ_immune/samples/tcell/McGill0026/problems/chr15:29209443-82829645,7.20326023149725,10.2092092559988
H3K4me3_XJ_immune/samples/tcell/McGill0026/problems/chr16:46385801-88389383,7.11956229333164,8.19861139173032
H3K4me3_XJ_immune/samples/tcell/McGill0026/problems/chr17:396626-21566608,6.68420212609467,7.55548687929657
H3K4me3_XJ_immune/samples/tcell/McGill0026/problems/chr18:10000-15410898,9.80666544291089,10.3071336690738
H3K4me3_XJ_immune/samples/tcell/McGill0026/problems/chr18:18510898-52059136,7.11207352371933,9.6725163457255
H3K4me3_XJ_immune/samples/tcell/McGill0026/problems/chr19:20573415-24631782,6.40420206334048,8.93951840865377
H3K4me3_XJ_immune/samples/tcell/McGill0026/problems/chr1:30028082-103863906,6.80787869931539,7.76600415093126
H3K4me3_XJ_immune/samples/tcell/McGill0026/problems/chr21:14338129-42955559,6.53279067260393,6.54720477478384
H3K4me3_XJ_immune/samples/tcell/McGill0026/problems/chr22:16847850-20509431,5.63429769224342,9.35306461008675
H3K4me3_XJ_immune/samples/tcell/McGill0026/problems/chr22:20609431-50364777,5.80834634553151,9.3128732479032
H3K4me3_XJ_immune/samples/tcell/McGill0027/problems/chr15:29209443-82829645,7.86674760966506,8.12233910644286
H3K4me3_XJ_immune/samples/tcell/McGill0027/problems/chr16:46385801-88389383,6.98369161261048,9.14836741619973
H3K4me3_XJ_immune/samples/tcell/McGill0027/problems/chr17:396626-21566608,7.98062780191394,8.10899631494809
H3K4me3_XJ_immune/samples/tcell/McGill0027/problems/chr18:10000-15410898,8.20347529263858,8.58775725964152
H3K4me3_XJ_immune/samples/tcell/McGill0027/problems/chr18:18510898-52059136,8.14718286571505,11.1005253927918
H3K4me3_XJ_immune/samples/tcell/McGill0027/problems/chr19:20573415-24631782,7.67395285503472,9.89845803168986
H3K4me3_XJ_immune/samples/tcell/McGill0027/problems/chr1:30028082-103863906,8.21375701203614,8.6874427415955
H3K4me3_XJ_immune/samples/tcell/McGill0027/problems/chr21:14338129-42955559,9.58681900407255,9.76663205408071
H3K4me3_XJ_immune/samples/tcell/McGill0027/problems/chr22:16847850-20509431,7.12803130346813,8.42859864673418
H3K4me3_XJ_immune/samples/tcell/McGill0027/problems/chr22:20609431-50364777,5.45282620424963,12.1274088469707
H3K4me3_XJ_immune/samples/tcell/McGill0028/problems/chr15:29209443-82829645,7.52205065618503,7.92104699873735
H3K4me3_XJ_immune/samples/tcell/McGill0028/problems/chr16:46385801-88389383,7.31343616806689,8.28831348211037
H3K4me3_XJ_immune/samples/tcell/McGill0028/problems/chr17:396626-21566608,8.04658510220281,10.1604794831951
H3K4me3_XJ_immune/samples/tcell/McGill0028/problems/chr18:10000-15410898,8.70417391500507,9.21310970737964
H3K4me3_XJ_immune/samples/tcell/McGill0028/problems/chr18:18510898-52059136,6.81907909048881,10.4955471469895
H3K4me3_XJ_immune/samples/tcell/McGill0028/problems/chr19:20573415-24631782,6.89326695580594,9.13575268291767
H3K4me3_XJ_immune/samples/tcell/McGill0028/problems/chr1:30028082-103863906,7.15081751992189,9.47982793548121
H3K4me3_XJ_immune/samples/tcell/McGill0028/problems/chr21:14338129-42955559,6.74356587236916,8.47059254464321
H3K4me3_XJ_immune/samples/tcell/McGill0028/problems/chr22:16847850-20509431,6.05911761472858,7.95177603311389
H3K4me3_XJ_immune/samples/tcell/McGill0028/problems/chr22:20609431-50364777,9.33119435922315,Inf
H3K4me3_XJ_immune/samples/tcell/McGill0029/problems/chr15:29209443-82829645,7.92441722491489,8.96568717455062
H3K4me3_XJ_immune/samples/tcell/McGill0029/problems/chr16:46385801-88389383,9.28981247942127,Inf
H3K4me3_XJ_immune/samples/tcell/McGill0029/problems/chr17:396626-21566608,8.56166243906247,9.6696455499958
H3K4me3_XJ_immune/samples/tcell/McGill0029/problems/chr18:10000-15410898,8.2488840318598,10.5425812078043
H3K4me3_XJ_immune/samples/tcell/McGill0029/problems/chr18:18510898-52059136,8.19851004731441,11.2607444638478
H3K4me3_XJ_immune/samples/tcell/McGill0029/problems/chr19:20573415-24631782,7.93377682476888,8.66008666245433
H3K4me3_XJ_immune/samples/tcell/McGill0029/problems/chr1:30028082-103863906,8.20868357018516,9.26129290611698
H3K4me3_XJ_immune/samples/tcell/McGill0029/problems/chr21:14338129-42955559,8.0445620628795,8.7545366378566
H3K4me3_XJ_immune/samples/tcell/McGill0029/problems/chr22:16847850-20509431,7.26181125555179,8.58954676801231
H3K4me3_XJ_immune/samples/tcell/McGill0029/problems/chr22:20609431-50364777,7.30895301201508,9.59157069741
H3K4me3_XJ_immune/samples/tcell/McGill0059/problems/chr15:29209443-82829645,11.881700948484,12.6950071175122
H3K4me3_XJ_immune/samples/tcell/McGill0059/problems/chr16:46385801-88389383,8.73649675091093,10.8277061553017
H3K4me3_XJ_immune/samples/tcell/McGill0059/problems/chr17:396626-21566608,10.4078595800461,12.1385143290129
H3K4me3_XJ_immune/samples/tcell/McGill0059/problems/chr18:10000-15410898,10.8715385815969,12.6136472773466
H3K4me3_XJ_immune/samples/tcell/McGill0059/problems/chr18:18510898-52059136,9.53049971770415,11.9616316187772
H3K4me3_XJ_immune/samples/tcell/McGill0059/problems/chr19:20573415-24631782,6.86314841028399,Inf
H3K4me3_XJ_immune/samples/tcell/McGill0059/problems/chr1:30028082-103863906,9.55107389867198,12.0462110278558
H3K4me3_XJ_immune/samples/tcell/McGill0059/problems/chr21:14338129-42955559,10.1509289172394,11.3742614971501
H3K4me3_XJ_immune/samples/tcell/McGill0059/problems/chr22:16847850-20509431,6.57408523490825,7.76729349464568
H3K4me3_XJ_immune/samples/tcell/McGill0059/problems/chr22:20609431-50364777,7.44300087926386,10.4146379777172
H3K4me3_XJ_immune/samples/tcell/McGill0095/problems/chr15:29209443-82829645,8.90888523015927,12.6808744433786
H3K4me3_XJ_immune/samples/tcell/McGill0095/problems/chr16:46385801-88389383,8.71532446466548,9.58129543759834
H3K4me3_XJ_immune/samples/tcell/McGill0095/problems/chr17:396626-21566608,11.0058245447899,12.0128148158692
H3K4me3_XJ_immune/samples/tcell/McGill0095/problems/chr18:10000-15410898,9.16606215520654,10.3651045843804
H3K4me3_XJ_immune/samples/tcell/McGill0095/problems/chr18:18510898-52059136,9.09500653666429,11.8262430048943
H3K4me3_XJ_immune/samples/tcell/McGill0095/problems/chr19:20573415-24631782,7.46353899157593,8.10166862574391
H3K4me3_XJ_immune/samples/tcell/McGill0095/problems/chr1:30028082-103863906,8.54115590701407,10.3595938343631
H3K4me3_XJ_immune/samples/tcell/McGill0095/problems/chr21:14338129-42955559,8.88910794059696,9.62344229606539
H3K4me3_XJ_immune/samples/tcell/McGill0095/problems/chr22:16847850-20509431,10.9727808455314,Inf
H3K4me3_XJ_immune/samples/tcell/McGill0095/problems/chr22:20609431-50364777,7.00178833050401,13.0155980002263
H3K4me3_XJ_immune/samples/tcell/McGill0102/problems/chr15:29209443-82829645,9.07074094829871,11.5628126531547
