sequenceID,quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.0%,log.quartile.25%,log.quartile.50%,log.quartile.75%,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.0%,log.log.quartile.25%,log.log.quartile.50%,log.log.quartile.75%,log.log.quartile.100%,log.log.mean,log.log.sd,log.log.bases,log.log.data
H3K4me3_XJ_immune/samples/bcell/McGill0322/problems/chr22:20609431-50364777,0,1,2,3,389,2.34634549368036,3.05841707184557,29755346,1263824,0,0.693147180559945,1.09861228866811,1.38629436111989,5.96614673912369,1.20786885296645,1.40079301380732,17.2085194048987,14.0496533947369,-Inf,0,0.693147180559945,1.09861228866811,5.96357934361845,0.852859008646698,1.11789748533765,17.2085193712912,14.0496526034878,,-Inf,-0.366512920581664,0.0940478276166991,1.78567086182247,-0.15916103396025,0.111449675839653,2.84540457347714,2.64259766974366
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr15:29209443-82829645,0,1,2,4,158,3.12349076939322,3.99103837106182,53620202,2931709,0,0.693147180559945,1.09861228866811,1.6094379124341,5.06890420222023,1.4167000787519,1.60764397850878,17.7974364766657,14.8910964285021,-Inf,0,0.693147180559945,1.38629436111989,5.06259503302697,1.13895121273445,1.38405144041823,17.797436458016,14.8910960874042,,-Inf,-0.366512920581664,0.326634259978281,1.62187920421241,0.130107850127519,0.325015024437014,2.87905442771369,2.70076345630394
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr16:46385801-88389383,0,1,2,4,4897,3.63909549428427,37.9894377585917,42003582,2127521,0,0.693147180559945,1.09861228866811,1.6094379124341,8.49658223751211,1.53451941065889,3.6632907827467,17.5532654821328,14.5704684801518,-Inf,0,0.693147180559945,1.38629436111989,8.49637805170232,1.29173516018851,3.63730816736882,17.5532654583253,14.5704680101213,,-Inf,-0.366512920581664,0.326634259978281,2.13963996112051,0.25598639997402,1.29124389361383,2.86523999860519,2.67899674118205
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr17:396626-21566608,0,1,2,4,145,2.84360898370154,4.22906096516866,21169982,1056548,0,0.693147180559945,1.09861228866811,1.6094379124341,4.98360662170834,1.34641176473262,1.6542317141873,16.8680948400876,13.8705184945179,-Inf,0,0.693147180559945,1.38629436111989,4.97673374242057,1.04507401433868,1.4419799743639,16.8680947928509,13.8705175480398,,-Inf,-0.366512920581664,0.326634259978281,1.6047738008405,0.0440877100270095,0.366017151362649,2.82542395555378,2.62976554783677
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr18:10000-15410898,0,1,2,4,1719,3.13745854300184,6.59069529124791,15400898,840327,0,0.693147180559945,1.09861228866811,1.6094379124341,7.4500795698075,1.4200817208347,2.02692319343697,16.5499364423034,13.641547570794,-Inf,0,0.693147180559945,1.38629436111989,7.44949800538285,1.14341309098474,1.88565884996683,16.5499363773721,13.6415463807818,,-Inf,-0.366512920581664,0.326634259978281,2.00814664829341,0.134017728955481,0.634277282360029,2.80638225754814,2.61312001701436
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr18:18510898-52059136,0,1,3,4,1759,3.09445160726474,5.28553409881552,33548238,1824207,0,0.693147180559945,1.38629436111989,1.6094379124341,7.4730690880322,1.4096327906974,1.83825081835454,17.3284949311817,14.4166564782026,-Inf,0,1.09861228866811,1.38629436111989,7.47250074473756,1.12961070376986,1.66497367359457,17.3284949013739,14.4166559300194,,-Inf,0.0940478276166991,0.326634259978281,2.01122971483973,0.121873063428888,0.509809311652491,2.85235225064106,2.66838419997096
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr19:20573415-24631782,0,2,3,5,196,3.93563544154582,3.71429705739613,4058367,279783,0,1.09861228866811,1.38629436111989,1.79175946922805,5.28320372873799,1.5964814268143,1.5505998185226,15.2162914803228,12.5417731558758,-Inf,0.693147180559945,1.09861228866811,1.6094379124341,5.27811465923052,1.37007235334189,1.31218944287585,15.2162912339183,12.5417695816836,,-0.366512920581664,0.0940478276166991,0.475884995327111,1.66356896183731,0.314863551103805,0.271697072534173,2.72236664559872,2.52906464021579
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr1:30028082-103863906,0,1,3,4,162,3.19490005285239,3.69756316339202,73835824,4133606,0,0.693147180559945,1.38629436111989,1.6094379124341,5.09375020080676,1.43386951433198,1.54704389838688,18.1173546053903,15.2346609493928,-Inf,0,1.09861228866811,1.38629436111989,5.08759633523238,1.16155580497788,1.30767399818633,18.1173545918467,15.2346607074733,,-Inf,0.0940478276166991,0.326634259978281,1.62680548626165,0.149760317685776,0.268249985109732,2.89687029612925,2.7235731415939
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr21:14338129-42955559,0,1,3,4,126,3.27360674945304,3.35759920442638,28617430,1648904,0,0.693147180559945,1.38629436111989,1.6094379124341,4.84418708645859,1.45245814270895,1.4719212645158,17.1695265656598,14.315621989209,-Inf,0,1.09861228866811,1.38629436111989,4.83628190695148,1.18589235855611,1.2112261960901,17.169526530716,14.3156213827458,,-Inf,0.0940478276166991,0.326634259978281,1.57614622446784,0.170495536385856,0.191633231678938,2.84313609914863,2.66135134541419
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr22:16847850-20509431,0,0,2,3,240,2.58609163637238,4.47655800430606,3661581,165464,0,0,1.09861228866811,1.38629436111989,5.48479693349065,1.2770629287807,1.7004768022176,15.1134058524257,12.0165149710716,-Inf,-Inf,0.693147180559945,1.09861228866811,5.48063892334199,0.950147715287338,1.49885444852093,15.1134055793197,12.0165089274792,,,-0.366512920581664,0.0940478276166991,1.70122168601435,-0.0511378166986875,0.404701115353959,2.71558213668126,2.48628144827593
H3K4me3_XJ_immune/samples/monocyte/McGill0001/problems/chr22:20609431-50364777,0,0,2,3,153,2.42559716832061,3.68726366285983,29755346,1283297,0,0,1.09861228866811,1.38629436111989,5.03695260241363,1.23127581223004,1.54484897143557,17.2085194048987,14.0649438847493,-Inf,-Inf,0.693147180559945,1.09861228866811,5.03043792139244,0.886077749051238,1.30488462818415,17.2085193712912,14.0649431055068,,,-0.366512920581664,0.0940478276166991,1.61550704222902,-0.120950579347614,0.266114629344758,2.84540457347714,2.64368539682214
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr15:29209443-82829645,0,0,1,3,507,2.9398474291462,9.80546231217164,53620202,2259767,0,0,0.693147180559945,1.38629436111989,6.23048144757848,1.37114199899311,2.38005177591734,17.7974364766657,14.6307727111118,-Inf,-Inf,0,1.09861228866811,6.22851100359118,1.07835768515578,2.28293960919169,17.797436458016,14.6307722685884,,,-Inf,0.0940478276166991,1.82913729999432,0.0754392218635603,0.825463914806937,2.87905442771369,2.68312700028196
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr16:46385801-88389383,0,0,1,3,3336,2.84599891980641,26.0876552251331,42003582,1503758,0,0,0.693147180559945,1.38629436111989,8.11282747875137,1.34703336630498,3.29907809735397,17.5532654821328,14.2234785312905,-Inf,-Inf,0,1.09861228866811,8.11252776347864,1.0459141201196,3.26146222255842,17.5532654583253,14.2234778662901,,,-Inf,0.0940478276166991,2.09340950433297,0.0448912591359419,1.1821756293442,2.86523999860519,2.65489397015981
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr17:396626-21566608,0,0,1,3,381,3.00604884784503,9.4321308055593,21169982,924978,0,0,0.693147180559945,1.38629436111989,5.94542060860658,1.38780543084004,2.34489054398215,16.8680948400876,13.7375263135341,-Inf,-Inf,0,1.09861228866811,5.9427993751267,1.10062654131353,2.24412203141279,16.8680947928509,13.7375252324279,,,-Inf,0.0940478276166991,1.78218029763309,0.0958796006657911,0.808314367381843,2.82542395555378,2.6201311564835
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr18:10000-15410898,0,0,1,3,914,2.63761775449717,8.57654353084431,15400898,603316,0,0,0.693147180559945,1.38629436111989,6.81892406527552,1.29132900434399,2.25931672634042,16.5499364423034,13.3101980423842,-Inf,-Inf,0,1.09861228866811,6.81783057145415,0.969876144060423,2.1490309804503,16.5499363773721,13.3101963848794,,,-Inf,0.0940478276166991,1.91954132322421,-0.0305869021729749,0.765017033773447,2.80638225754814,2.58853038698483
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr18:18510898-52059136,0,0,1,3,1067,2.14140557843902,6.26882952376334,33548238,1122395,0,0,0.693147180559945,1.38629436111989,6.97354301952014,1.14467033620641,1.98359527772554,17.3284949311817,13.9309762439722,-Inf,-Inf,0,1.09861228866811,6.97260625130175,0.761462425781613,1.83558965839255,17.3284949013739,13.9309753530206,,,-Inf,0.0940478276166991,1.94198907902681,-0.272514450239066,0.60736576961144,2.85235225064106,2.63411480350428
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr19:20573415-24631782,0,1,2,4,201,3.43312815228391,5.99625835761539,4058367,220641,0,0.693147180559945,1.09861228866811,1.6094379124341,5.30826769740121,1.48910546404886,1.94537548580773,15.2162914803228,12.3042967575256,-Inf,0,0.693147180559945,1.38629436111989,5.30330490805908,1.23347184331099,1.79113566764019,15.2162912339183,12.3042922252866,,-Inf,-0.366512920581664,0.326634259978281,1.66833019377893,0.209832830063578,0.58284986986923,2.72236664559872,2.50994816291092
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr1:30028082-103863906,0,0,1,3,464,2.71389331281791,8.49262510831953,73835824,2952521,0,0,0.693147180559945,1.38629436111989,6.14203740558736,1.31208073683615,2.25051519273879,18.1173546053903,14.8981702783383,-Inf,-Inf,0,1.09861228866811,6.13988455222626,0.998384250698204,2.13919815256841,18.1173545918467,14.8981699396448,,,-Inf,0.0940478276166991,1.81480593941327,-0.00161705603245467,0.760431063756536,2.89687029612925,2.70123838256544
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr21:14338129-42955559,0,0,1,3,423,2.60539028137747,7.99068558822676,28617430,1112735,0,0,0.693147180559945,1.38629436111989,6.04973345523196,1.28243002600816,2.1961891067801,17.1695265656598,13.9223324053566,-Inf,-Inf,0,1.09861228866811,6.04737217904628,0.957582484089933,2.07827656188265,17.169526530716,13.9223315066704,,,-Inf,0.0940478276166991,1.79962382711435,-0.0433434163739889,0.731538974236429,2.84313609914863,2.63349413417613
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr22:16847850-20509431,0,0,1,3,301,2.59808782053435,7.95910626561068,3661581,141221,0,0,0.693147180559945,1.38629436111989,5.71042701737487,1.28040254338343,2.1926704748701,15.1134058524257,11.85808839927,-Inf,-Inf,0,1.09861228866811,5.70711026474888,0.954775720808101,2.07431671536301,15.1134055793197,11.8580813181952,,,-Inf,0.0940478276166991,1.74171281233321,-0.0462788134037176,0.729631805652594,2.71558213668126,2.47300960292697
H3K4me3_XJ_immune/samples/monocyte/McGill0002/problems/chr22:20609431-50364777,0,0,1,2,423,2.43555877320331,7.85594335223986,29755346,1087317,0,0,0.693147180559945,1.09861228866811,6.04973345523196,1.23417958295532,2.18108879884566,17.2085194048987,13.8992246716175,-Inf,-Inf,0,0.693147180559945,6.04737217904628,0.89017620585722,2.0612703602624,17.2085193712912,13.8992237519229,,,-Inf,-0.366512920581664,1.79962382711435,-0.116335851742983,0.723322472471707,2.84540457347714,2.63183299339185
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr15:29209443-82829645,0,0,0,2,480,1.85865774992791,6.15961248346418,53620202,1009908,0,0,0,1.09861228866811,6.17586727010576,1.05035219646048,1.96845585708668,17.7974364766657,13.8253707857484,-Inf,-Inf,-Inf,0.693147180559945,6.17378610390194,0.619854587394052,1.81801386703806,17.797436458016,13.8253697955597,,,,-0.366512920581664,1.82031228082514,-0.478270364912183,0.597744623359894,2.87905442771369,2.62650529537325
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr16:46385801-88389383,0,0,0,2,10634,3.42049713760126,83.8829729800223,42003582,741637,0,0,0,1.09861228866811,9.27190572763434,1.48625216433524,4.44127351937592,17.5532654821328,13.516616532482,-Inf,-Inf,-Inf,0.693147180559945,9.27181169406428,1.22978590238222,4.42942264865815,17.5532654583253,13.5166151841143,,,,-0.366512920581664,2.22697879673548,0.206840091129696,1.48826924794699,2.86523999860519,2.60391968306591
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr17:396626-21566608,0,0,0,1,303,1.70721637836064,5.60967788235921,21169982,390481,0,0,0,0.693147180559945,5.71702770140622,0.995920940337827,1.88853492080917,16.8680948400876,12.8751371524492,-Inf,-Inf,-Inf,0,5.71373280550937,0.534864195216991,1.72449329941181,16.8680947928509,12.8751345915084,,,,-Inf,1.74287254134131,-0.625742405025042,0.544933267862018,2.82542395555378,2.55529790020455
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr18:10000-15410898,0,0,0,2,1601,2.17311023032553,8.57420454535012,15400898,331475,0,0,0,1.09861228866811,7.3790081276283,1.15471225209393,2.25907245541205,16.5499364423034,12.7113106877971,-Inf,-Inf,-Inf,0.693147180559945,7.37838371299671,0.7761594272429,2.14875822435846,16.5499363773721,12.7113076709829,,,,-0.366512920581664,1.99855460554735,-0.253397332422397,0.764890105215899,2.80638225754814,2.5424919651162
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr18:18510898-52059136,0,0,0,2,6524,2.08312379922904,16.9436516158814,33548238,674380,0,0,0,1.09861228866811,8.78339623219089,1.12594330354024,2.88723638195372,17.3284949311817,13.4215505120819,-Inf,-Inf,-Inf,0.693147180559945,8.78324296374091,0.733868593651997,2.82989322773416,17.3284949013739,13.4215490292395,,,,-0.366512920581664,2.17284569750818,-0.309425294117072,1.04023898222756,2.85235225064106,2.59686155180036
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr19:20573415-24631782,0,2,5,10,428,7.42575523603459,8.7897697168145,4058367,300681,0,1.09861228866811,1.79175946922805,2.39789527279837,6.06145691892802,2.1312931144801,2.2813379339792,15.2162914803228,12.613808506859,-Inf,0.693147180559945,1.6094379124341,2.30258509299405,6.0591231955818,2.00495439480697,2.17358851303928,15.2162912339183,12.6138051810807,,-0.366512920581664,0.475884995327111,0.834032445247956,1.8015651024153,0.695621314767659,0.776379494353101,2.72236664559872,2.53479186346393
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr1:30028082-103863906,0,0,0,2,507,2.0903841067718,5.8275420928208,73835824,1555648,0,0,0,1.09861228866811,6.23048144757848,1.1282953895829,1.92096473953468,18.1173546053903,14.2574033798677,-Inf,-Inf,-Inf,0.693147180559945,6.22851100359118,0.73734783223507,1.76259531503696,18.1173545918467,14.2574027370489,,,,-0.366512920581664,1.82913729999432,-0.304695541229741,0.56678733369564,2.89687029612925,2.6572762621455
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr21:14338129-42955559,0,0,1,3,470,2.36508914322495,5.84074829526493,28617430,676055,0,0,0.693147180559945,1.38629436111989,6.15485809401642,1.21345445404594,1.92289712554326,17.1695265656598,13.4240311918307,-Inf,-Inf,0,1.09861228866811,6.1527326947041,0.860815713929084,1.76485892138268,17.169526530716,13.4240297126622,,,-Inf,0.0940478276166991,1.81689632373067,-0.149874834712098,0.568070755962646,2.84313609914863,2.59704636312096
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr22:16847850-20509431,0,0,0,1,438,1.32319399734705,5.15780606920896,3661581,52498,0,0,0,0.693147180559945,6.08449941307517,0.842942961858435,1.8177205565103,15.1134058524257,10.8685494007793,-Inf,-Inf,-Inf,0,6.08221891037645,0.280048508810138,1.6405113086928,15.1134055793197,10.868530352616,,,,-Inf,1.80536958176371,-1.27279244506771,0.495007966837992,2.71558213668126,2.38587148984124
H3K4me3_XJ_immune/samples/monocyte/McGill0058/problems/chr22:20609431-50364777,0,0,0,1,387,1.15489720737914,4.58994900900118,29755346,379313,0,0,0,0.693147180559945,5.96100533962327,0.767743022826002,1.72097016530093,17.2085194048987,12.8461196370934,-Inf,-Inf,-Inf,0,5.95842469302978,0.144011342073065,1.52386891486068,17.2085193712912,12.8461170007517,,,,-Inf,1.78480613289032,-1.9378632181116,0.421252439694102,2.84540457347714,2.55304158674615
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr15:29209443-82829645,0,0,0,1,1535,3.36998353717504,25.697425431542,53620202,1098226,0,0,0,0.693147180559945,7.33693691370762,1.47475924186357,3.28456713497199,17.7974364766657,13.9092076192104,-Inf,-Inf,-Inf,0,7.3362856600213,1.21490785924107,3.24639080912203,17.797436458016,13.9092067086514,,,,-Inf,1.9928326736755,0.194668237901238,1.17754385898697,2.87905442771369,2.632550974018
H3K4me3_XJ_immune/samples/monocyte/McGill0079/problems/chr16:46385801-88389383,0,0,0,0,2097,3.03357089878668,26.4885182445169,42003582,782639,0,0,0,0,7.64873978895624,1.39465206272564,3.31376839910625,17.5532654821328,13.5704280991313,-Inf,-Inf,-Inf,-Inf,7.64826303090192,1.1097404400693,3.27671136531015,17.5532654583253,13.5704268214038,,,,,2.03447856727354,0.104126150204523,1.18684028689644,2.86523999860519,2.60789292666118
