sequenceID,min.log.lambda,max.log.lambda,possible.fp,fp,possible.fn,fn,labels,errors
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.23865829353246,9.28030219240483,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.28030219240483,9.3241054571521,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.3241054571521,9.37982759762575,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.37982759762575,9.42091038293937,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.42091038293937,9.47073841669943,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.47073841669943,9.51471861945879,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.51471861945879,9.56827296881089,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.56827296881089,9.6200620622583,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.6200620622583,9.66837156562448,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.66837156562448,9.71025848959616,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.71025848959616,9.75872145768365,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.75872145768365,9.77591179075672,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.77591179075672,9.78170909530318,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.78170909530318,9.78434510693745,8,1,4,2,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.78434510693745,9.78573658482083,8,2,4,3,8,5
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.78573658482083,9.79322443620589,8,2,4,3,8,5
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.79322443620589,9.82349384526684,8,2,4,3,8,5
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,9.82349384526684,10.0595719086921,8,2,4,3,8,5
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,10.0595719086921,10.8270493385021,8,2,4,3,8,5
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,10.8270493385021,11.5867665098159,8,2,4,3,8,5
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,11.5867665098159,11.8401067266321,8,2,4,3,8,5
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,11.8401067266321,11.9979874496625,8,2,4,3,8,5
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,11.9979874496625,12.0983209827815,8,2,4,3,8,5
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,12.0983209827815,12.1330762538501,8,2,4,3,8,5
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,12.1330762538501,12.1356462817201,8,2,4,3,8,5
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,12.1356462817201,12.1716381660475,8,0,4,3,8,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,12.1716381660475,12.1807135943985,8,0,4,4,8,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,12.1807135943985,12.2247517196832,8,0,4,4,8,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,12.2247517196832,13.0047921423712,8,0,4,4,8,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr15:29209443-82829645,13.0047921423712,Inf,8,0,4,4,8,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,-Inf,1.78095314266481,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,1.78095314266481,5.31092094581936,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,5.31092094581936,7.08579142582798,2,1,1,0,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,7.08579142582798,7.77920150153188,2,1,1,0,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,7.77920150153188,8.00504064234018,2,1,1,0,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.00504064234018,8.08181793316557,2,1,1,0,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.08181793316557,8.11815092386614,2,1,1,0,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.11815092386614,8.13845632389548,2,1,1,0,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.13845632389548,8.14957862341207,2,1,1,0,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.14957862341207,8.15347197136578,2,1,1,0,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.15347197136578,8.15509903943144,2,1,1,0,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.15509903943144,8.15569049948464,2,1,1,0,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.15569049948464,8.15579724075759,2,0,1,0,3,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.15579724075759,8.15630268962422,2,0,1,0,3,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.15630268962422,8.15799896195995,2,0,1,0,3,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.15799896195995,8.27362598741078,2,0,1,0,3,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,8.27362598741078,9.03683924988484,2,0,1,0,3,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,9.03683924988484,10.0933908173294,2,0,1,0,3,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,10.0933908173294,10.2583315262277,2,0,1,0,3,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,10.2583315262277,10.2827589473216,2,0,1,0,3,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,10.2827589473216,10.2827958522501,2,0,1,0,3,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,10.2827958522501,10.294899596116,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,10.294899596116,10.3099212003249,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,10.3099212003249,10.3405935579028,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,10.3405935579028,10.4628041291403,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,10.4628041291403,10.8735518322048,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,10.8735518322048,11.5375928605544,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,11.5375928605544,11.9279277109461,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,11.9279277109461,11.9872152864965,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,11.9872152864965,12.0019912979871,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,12.0019912979871,12.0067315405732,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,12.0067315405732,12.0311648512302,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,12.0311648512302,12.0658920459371,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,12.0658920459371,12.2524801254187,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,12.2524801254187,13.0514488674652,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,13.0514488674652,17.38956273954,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr16:46385801-88389383,17.38956273954,Inf,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,-Inf,2.72247526095718,4,4,2,0,4,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,2.72247526095718,5.7989315790845,4,4,2,0,4,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,5.7989315790845,6.81523148385993,4,4,2,0,4,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,6.81523148385993,7.51931763200579,4,2,2,0,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,7.51931763200579,7.73761977415384,4,2,2,0,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,7.73761977415384,7.86276198959552,4,2,2,0,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,7.86276198959552,7.94489955622468,4,2,2,1,4,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,7.94489955622468,8.07666810426191,4,1,2,1,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.07666810426191,8.18731461215312,4,1,2,1,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.18731461215312,8.19896350312234,4,1,2,1,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.19896350312234,8.20384687773574,4,1,2,1,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.20384687773574,8.20597415586942,4,1,2,1,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.20597415586942,8.20645482185235,4,1,2,1,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.20645482185235,8.20648608549925,4,1,2,1,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.20648608549925,8.20663256379095,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.20663256379095,8.21026222888179,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.21026222888179,8.22630507341916,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.22630507341916,8.26876656781815,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.26876656781815,8.34919527893936,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.34919527893936,8.53555352032918,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.53555352032918,8.83831060574102,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,8.83831060574102,9.09678799841828,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,9.09678799841828,9.2797978182566,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,9.2797978182566,9.46782244317366,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,9.46782244317366,9.64278147694722,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,9.64278147694722,9.84355646088945,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,9.84355646088945,10.0341206983874,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,10.0341206983874,10.2611567718897,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,10.2611567718897,10.4682567268531,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,10.4682567268531,10.680895388411,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,10.680895388411,10.9063168729611,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,10.9063168729611,11.1170364805182,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,11.1170364805182,11.2688305250329,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,11.2688305250329,11.5409502129588,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,11.5409502129588,11.8001737889209,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,11.8001737889209,12.0676680939975,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,12.0676680939975,12.1969594841424,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,12.1969594841424,12.279293872343,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,12.279293872343,12.3577793530785,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,12.3577793530785,12.3982012472872,4,0,2,1,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,12.3982012472872,13.4447419568543,4,0,2,2,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr17:396626-21566608,13.4447419568543,Inf,4,0,2,2,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,-Inf,-0.455328979191929,4,4,4,0,6,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,-0.455328979191929,1.8360242088342,4,4,4,0,6,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,1.8360242088342,3.77804071294224,4,4,4,0,6,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,3.77804071294224,5.53997224901837,4,4,4,0,6,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,5.53997224901837,6.59583837333842,4,3,4,0,6,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,6.59583837333842,7.252497414029,4,3,4,1,6,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,7.252497414029,7.53659451738355,4,3,4,1,6,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,7.53659451738355,7.86601289632976,4,1,4,1,6,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,7.86601289632976,8.27844822032613,4,1,4,1,6,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,8.27844822032613,8.62978689056,4,1,4,1,6,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,8.62978689056,8.71036165585423,4,1,4,1,6,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,8.71036165585423,8.72586733561301,4,1,4,1,6,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,8.72586733561301,8.72997039084031,4,1,4,1,6,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,8.72997039084031,8.73189703943866,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,8.73189703943866,8.7354954234656,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,8.7354954234656,8.75830525278565,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,8.75830525278565,8.80776823512065,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,8.80776823512065,8.89031874295224,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,8.89031874295224,8.97265214337989,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,8.97265214337989,9.06878359299849,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.06878359299849,9.14626373620191,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.14626373620191,9.23464514097795,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.23464514097795,9.33141015619036,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.33141015619036,9.43639057884951,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.43639057884951,9.50100042579653,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.50100042579653,9.57762473902767,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.57762473902767,9.65393456188155,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.65393456188155,9.74184142817193,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.74184142817193,9.78939774436051,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.78939774436051,9.80457731144017,4,0,4,1,6,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.80457731144017,9.81960765022824,4,0,4,2,6,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.81960765022824,9.93101531903727,4,0,4,2,6,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,9.93101531903727,10.5999349551923,4,0,4,2,6,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,10.5999349551923,12.197039366599,4,0,4,2,6,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:10000-15410898,12.197039366599,Inf,4,0,4,4,6,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,-Inf,2.5570092083429,4,4,2,0,4,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,2.5570092083429,6.037973045262,4,4,2,0,4,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,6.037973045262,7.33593773950951,4,3,2,0,4,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,7.33593773950951,7.99933797593427,4,3,2,0,4,3
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,7.99933797593427,8.78466084072927,4,2,2,0,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,8.78466084072927,9.17743237949699,4,1,2,0,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,9.17743237949699,9.20502645031529,4,1,2,0,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,9.20502645031529,9.2063069965976,4,1,2,0,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,9.2063069965976,9.20684578067883,4,1,2,0,4,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,9.20684578067883,9.21040853254819,4,0,2,0,4,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,9.21040853254819,9.21536116707756,4,0,2,0,4,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,9.21536116707756,9.23286703541908,4,0,2,0,4,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,9.23286703541908,9.29660237963509,4,0,2,0,4,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,9.29660237963509,9.48351230291826,4,0,2,0,4,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,9.48351230291826,9.87428219281616,4,0,2,0,4,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,9.87428219281616,10.485852442067,4,0,2,0,4,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,10.485852442067,10.9521645135513,4,0,2,0,4,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,10.9521645135513,11.2434466887943,4,0,2,0,4,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,11.2434466887943,11.3752203136551,4,0,2,0,4,0
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,11.3752203136551,11.403655382556,4,2,2,2,4,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,11.403655382556,11.4748471510682,4,2,2,2,4,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,11.4748471510682,11.6155602352706,4,2,2,2,4,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,11.6155602352706,13.4540909592441,4,2,2,2,4,4
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr18:18510898-52059136,13.4540909592441,Inf,4,0,2,2,4,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,-Inf,1.9298320075856,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,1.9298320075856,6.20077350420327,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,6.20077350420327,7.98099734138912,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,7.98099734138912,8.48524405389845,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,8.48524405389845,8.56118149186941,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,8.56118149186941,8.5690703336761,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,8.5690703336761,8.57275886924457,2,2,1,0,3,2
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,8.57275886924457,8.57774970551098,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,8.57774970551098,8.59908710056063,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,8.59908710056063,8.63831815944443,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,8.63831815944443,8.81269071814061,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,8.81269071814061,9.26456180060549,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,9.26456180060549,9.80512507073961,2,0,1,1,3,1
H3K4me3_XJ_immune/samples/bcell/McGill0091/problems/chr19:20573415-24631782,9.80512507073961,10.1719956703335,2,0,1,1,3,1
